"search_keyword","commerce_search_count","integrated_search_count","order_usage_rate","ad_intype_rate","organic_rate","c","uc","r","ctr","cvr","search_fail_20_rate","search_fail_100_rate","filter_usage_rate","related_search_rate","date"
"롤매트","38","30","76.19047619047619","0.0","100.0","370","72","1159","85.0","0.0","28.07017543859649","22.80701754385965","7.5","2.5","2022-03-06"
"채반","56","17","93.87755102040816","0.0","100.0","506","101","832","75.47169811320755","0.0","36.36363636363637","33.333333333333336","3.7037037037037037","0.9259259259259259","2022-03-06"
"투명매트","20","3","100.0","0.0","100.0","103","20","3753","94.73684210526316","0.0","10.0","10.0","4.761904761904762","0.0","2022-03-06"
"속옷","11","10","75.0","0.0","100.0","199","53","2055","58.490566037735846","0.0","53.65853658536585","51.21951219512195","1.8867924528301887","0.0","2022-03-06"
"반짇고리","3","4","75.0","0.0","100.0","47","16","7327","86.66666666666667","0.0","28.571428571428573","28.571428571428573","6.25","0.0","2022-03-06"
"유리장식장","56","27","90.19607843137256","0.0","100.0","310","76","1357","77.5","0.0","60.317460317460316","46.03174603174603","2.4390243902439024","4.878048780487805","2022-03-06"
"자동급식기","10","5","90.9090909090909","0.0","100.0","86","26","4397","82.75862068965517","0.0","37.03703703703704","25.925925925925927","3.3333333333333335","0.0","2022-03-06"
"무릎담요","23","7","94.44444444444444","0.0","100.0","209","34","1967","81.08108108108108","0.0","32.35294117647059","29.41176470588235","2.6315789473684212","7.894736842105263","2022-03-06"
"세탁기선반","100","61","86.91588785046729","0.0","100.0","570","119","747","78.67647058823529","0.0","46.666666666666664","33.333333333333336","1.4598540145985401","3.6496350364963503","2022-03-06"
"사다리","98","43","85.0","0.0","100.0","801","205","532","75.34883720930233","0.0","60.962566844919785","47.593582887700535","4.072398190045249","12.217194570135746","2022-03-06"
"악세사리","27","1","100.0","0.0","100.0","278","89","1506","71.42857142857143","0.0","65.88235294117646","52.94117647058823","1.098901098901099","9.89010989010989","2022-03-06"
"방수매트리스커버","23","12","83.33333333333333","0.0","100.0","174","40","2322","95.23809523809524","0.0","14.705882352941176","8.823529411764707","4.761904761904762","0.0","2022-03-06"
"다리안마기","13","3","100.0","0.0","100.0","30","3","10740","100.0","0.0","25.0","0.0","25.0","0.0","2022-03-06"
"더프리그","19","6","75.60975609756098","0.0","100.0","93","28","4079","82.14285714285714","0.0","37.5","33.333333333333336","3.4482758620689653","17.24137931034483","2022-03-06"
"달팽이리빙","34","12","79.7153024911032","0.0","100.0","227","53","1834","60.0","0.0","62.0","48.0","39.285714285714285","0.0","2022-03-06"
"수저세트","329","162","90.20979020979021","0.0","100.0","3104","566","122","85.92964824120602","0.0","37.73946360153257","26.245210727969347","3.1353135313531353","2.31023102310231","2022-03-06"
"핸드타올","41","15","97.29729729729729","0.0","100.0","488","93","859","79.79797979797979","0.0","38.63636363636363","28.40909090909091","1.0","4.040404040404041","2022-03-06"
"리퍼테이블","65","10","97.5","0.0","100.0","209","44","1967","74.46808510638297","0.0","64.44444444444444","37.77777777777778","4.25531914893617","8.51063829787234","2022-03-06"
"에스프레소잔","64","20","94.87179487179488","0.0","100.0","465","94","900","77.0","0.0","42.22222222222222","32.22222222222222","5.9405940594059405","8.0","2022-03-06"
"디퓨저","270","140","86.72566371681415","0.0","100.0","2786","678","135","79.70430107526882","0.0","42.72300469483568","32.394366197183096","1.8592297476759627","2.0053475935828877","2022-03-06"
"곰돌이러그","22","5","100.0","0.0","100.0","163","21","2489","100.0","0.0","9.523809523809524","4.761904761904762","22.727272727272727","4.545454545454546","2022-03-06"
"사이잘룩","13","8","76.92307692307692","0.0","100.0","170","37","2382","92.5","0.0","31.03448275862069","17.24137931034483","2.4390243902439024","0.0","2022-03-06"
"쿠첸","31","5","84.84848484848484","0.0","100.0","169","46","2404","75.51020408163265","0.0","38.63636363636363","36.36363636363637","20.0","8.0","2022-03-06"
"시디즈","183","88","80.3347280334728","0.0","100.0","1685","476","235","81.10687022900764","0.0","46.210268948655255","38.63080684596577","1.3232514177693762","4.554079696394687","2022-03-06"
"다니엘우드","18","7","77.77777777777777","0.0","100.0","137","25","2925","83.33333333333333","0.0","41.666666666666664","12.5","2.9411764705882355","5.882352941176471","2022-03-06"
"욕실거울","51","21","95.55555555555556","0.0","100.0","355","77","1204","77.21518987341773","0.0","53.73134328358209","35.82089552238806","1.2345679012345678","3.7037037037037037","2022-03-06"
"체커보드주방매트","2","0","100.0","0.0","100.0","8","2","35494","100.0","0.0","0.0","0.0","50.0","0.0","2022-03-06"
"빈백","348","151","88.66666666666667","0.0","100.0","3787","770","94","79.97630331753554","0.0","39.148936170212764","31.06382978723404","3.1690140845070425","5.562130177514793","2022-03-06"
"각티슈커버","18","2","100.0","0.0","100.0","91","22","4168","91.30434782608695","0.0","40.90909090909091","18.181818181818183","8.695652173913043","0.0","2022-03-06"
"스타벅스캡슐","33","26","78.125","0.0","100.0","177","47","2284","86.0","0.0","21.05263157894737","18.42105263157895","8.0","0.0","2022-03-06"
"플랜잇","24","11","82.6086956521739","0.0","100.0","174","54","2322","85.71428571428571","0.0","28.0","18.0","7.936507936507937","0.0","2022-03-06"
"손잡이","38","32","77.35849056603773","0.0","100.0","575","137","740","70.92198581560284","0.0","62.608695652173914","52.17391304347826","2.816901408450704","10.56338028169014","2022-03-06"
"욕실슬리퍼","99","38","92.85714285714286","0.0","100.0","979","180","429","88.54166666666667","0.0","30.538922155688624","17.964071856287426","2.0100502512562812","3.5175879396984926","2022-03-06"
"반달쿠션","7","3","100.0","0.0","100.0","34","6","9666","83.33333333333333","0.0","33.333333333333336","16.666666666666668","33.333333333333336","0.0","2022-03-06"
"식탁1600","13","5","66.66666666666667","0.0","100.0","69","5","5306","100.0","0.0","75.0","25.0","20.0","0.0","2022-03-06"
"리프트업테이블","119","89","77.11864406779661","0.0","100.0","776","125","560","90.0","0.0","27.102803738317757","16.822429906542055","5.47945205479452","2.73972602739726","2022-03-06"
"와인거치대","29","3","100.0","0.0","100.0","156","42","2594","72.09302325581395","0.0","57.89473684210526","39.473684210526315","2.272727272727273","15.909090909090908","2022-03-06"
"소파사이드테이블","34","13","97.22222222222223","0.0","100.0","181","39","2248","84.0909090909091","0.0","55.26315789473684","34.21052631578947","4.545454545454546","2.272727272727273","2022-03-06"
"돌돌이","67","27","87.93103448275862","0.0","100.0","751","172","576","80.11049723756906","0.0","27.77777777777778","22.839506172839506","3.278688524590164","1.6574585635359116","2022-03-06"
"전기밥솥","40","23","89.65517241379311","0.0","100.0","331","62","1272","82.08955223880596","0.0","36.36363636363637","23.636363636363637","5.970149253731344","7.462686567164179","2022-03-06"
"장롱","135","71","87.28813559322033","0.0","100.0","1162","212","361","82.09606986899563","0.0","50.0","31.60919540229885","8.658008658008658","7.391304347826087","2022-03-06"
"우산","39","11","92.3076923076923","0.0","100.0","444","93","956","84.21052631578948","0.0","44.44444444444444","33.333333333333336","8.16326530612245","6.122448979591836","2022-03-06"
"북앤드","13","4","84.61538461538461","0.0","100.0","177","41","2284","84.0909090909091","0.0","31.70731707317073","19.51219512195122","6.818181818181818","6.976744186046512","2022-03-06"
"보냉백","14","3","100.0","0.0","100.0","149","26","2706","92.5925925925926","0.0","44.0","20.0","7.407407407407407","11.11111111111111","2022-03-06"
"가죽클리너","2","1","100.0","0.0","100.0","23","4","13609","50.0","0.0","50.0","50.0","25.0","0.0","2022-03-06"
"브리타정수기","26","22","82.14285714285714","0.0","100.0","225","54","1853","82.45614035087719","0.0","29.166666666666668","29.166666666666668","1.694915254237288","0.0","2022-03-06"
"벤치","101","29","92.10526315789474","0.0","100.0","965","187","438","79.70297029702971","0.0","50.0","33.333333333333336","8.133971291866029","3.4146341463414633","2022-03-06"
"스탠드조명","182","108","88.55421686746988","0.0","100.0","2114","427","187","80.2247191011236","0.0","60.70381231671554","37.24340175953079","2.869757174392936","5.321507760532151","2022-03-06"
"손목보호","3","1","100.0","0.0","100.0","18","6","16941","66.66666666666667","0.0","60.0","40.0","16.666666666666668","0.0","2022-03-06"
"침대","1386","919","78.33333333333333","0.0","100.0","17831","2979","10","78.95217788607981","0.0","54.250320375907734","41.478000854335754","10.038725052129879","7.307577118897874","2022-03-06"
"화로대","15","8","78.57142857142857","0.0","100.0","130","31","3074","77.41935483870968","0.0","41.666666666666664","37.5","9.67741935483871","3.225806451612903","2022-03-06"
"인덕션3구","16","2","100.0","0.0","100.0","97","19","3934","80.95238095238095","0.0","25.0","20.0","14.285714285714286","0.0","2022-03-06"
"레이스","78","24","85.07462686567165","0.0","100.0","671","189","635","70.40816326530613","0.0","57.142857142857146","47.61904761904762","1.0","15.5","2022-03-06"
"화분선반","200","148","88.65979381443299","0.0","100.0","1946","324","207","84.10404624277457","0.0","50.72463768115942","33.69565217391305","1.1396011396011396","4.597701149425287","2022-03-06"
"조리기구","8","8","66.66666666666667","0.0","100.0","109","32","3585","60.0","0.0","74.07407407407408","70.37037037037037","2.857142857142857","8.571428571428571","2022-03-06"
"박스탭","6","1","75.0","0.0","100.0","57","21","6264","90.47619047619048","0.0","25.0","25.0","14.285714285714286","4.761904761904762","2022-03-06"
"미니화장대","138","53","94.0677966101695","0.0","100.0","1204","229","352","78.99159663865547","0.0","52.17391304347826","36.71497584541063","4.979253112033195","4.149377593360996","2022-03-06"
"연필꽂이","78","34","93.24324324324324","0.0","100.0","1280","262","328","77.77777777777777","0.0","51.351351351351354","35.907335907335906","1.9933554817275747","3.401360544217687","2022-03-06"
"매트리스퀸","10","7","50.0","0.0","100.0","35","6","9429","66.66666666666667","0.0","0.0","0.0","16.666666666666668","0.0","2022-03-06"
"공간박스","204","64","96.17834394904459","0.0","100.0","1489","293","283","85.62691131498471","0.0","46.308724832214764","29.19463087248322","4.531722054380665","4.2682926829268295","2022-03-06"
"저금통","46","25","89.47368421052632","0.0","100.0","503","106","836","86.32478632478633","0.0","41.584158415841586","27.722772277227723","0.847457627118644","2.542372881355932","2022-03-06"
"도마꽂이","15","8","93.33333333333333","0.0","100.0","120","29","3301","90.0","0.0","42.857142857142854","21.428571428571427","6.666666666666667","16.666666666666668","2022-03-06"
"바이빔","32","9","75.86206896551724","0.0","100.0","176","55","2297","75.0","0.0","44.89795918367347","36.734693877551024","16.666666666666668","0.0","2022-03-06"
"방향제","53","42","85.24590163934427","0.0","100.0","466","149","899","77.27272727272727","0.0","60.317460317460316","47.61904761904762","1.2738853503184713","7.006369426751593","2022-03-06"
"양식기세트","21","6","100.0","0.0","100.0","132","14","3040","93.33333333333333","0.0","37.5","18.75","6.25","0.0","2022-03-06"
"나비주름커튼","40","29","97.14285714285714","0.0","100.0","307","55","1366","93.22033898305085","0.0","21.27659574468085","17.02127659574468","3.225806451612903","0.0","2022-03-06"
"미니가습기","60","25","93.61702127659575","0.0","100.0","330","64","1276","78.66666666666667","0.0","36.36363636363637","27.272727272727273","1.3333333333333333","2.6666666666666665","2022-03-06"
"광파","7","0","100.0","0.0","100.0","27","7","11766","75.0","0.0","50.0","37.5","12.5","0.0","2022-03-06"
"사운드바","60","28","85.24590163934427","0.0","100.0","370","102","1159","76.14678899082568","0.0","43.47826086956522","38.04347826086956","4.504504504504505","4.504504504504505","2022-03-06"
"아이카사","10","8","65.38461538461539","0.0","100.0","221","48","1882","89.47368421052632","0.0","28.88888888888889","24.444444444444443","1.694915254237288","3.389830508474576","2022-03-06"
"휴대폰거치대","30","14","86.20689655172414","0.0","100.0","111","39","3527","52.63157894736842","0.0","54.54545454545455","48.484848484848484","2.5641025641025643","0.0","2022-03-06"
"스퀴저","8","1","100.0","0.0","100.0","41","9","8217","66.66666666666667","0.0","44.44444444444444","44.44444444444444","11.11111111111111","11.11111111111111","2022-03-06"
"실리콘냄비받침","8","2","66.66666666666667","0.0","100.0","26","5","12190","83.33333333333333","0.0","50.0","25.0","16.666666666666668","0.0","2022-03-06"
"천","91","32","86.20689655172414","0.0","100.0","983","293","427","71.00977198697069","0.0","55.6420233463035","45.91439688715953","0.9646302250803859","16.233766233766232","2022-03-06"
"선풍기커버","13","8","84.61538461538461","0.0","100.0","101","26","3816","80.76923076923077","0.0","27.272727272727273","18.181818181818183","3.8461538461538463","0.0","2022-03-06"
"타월","16","6","100.0","0.0","100.0","112","41","3499","72.09302325581395","0.0","73.6842105263158","63.1578947368421","2.3255813953488373","11.627906976744185","2022-03-06"
"무선스탠드","23","10","100.0","0.0","100.0","161","41","2512","88.63636363636364","0.0","28.205128205128204","15.384615384615385","2.272727272727273","0.0","2022-03-06"
"가위","69","25","93.65079365079364","0.0","100.0","457","129","928","72.05882352941177","0.0","49.586776859504134","35.53719008264463","2.2058823529411766","3.7037037037037037","2022-03-06"
"두루마리휴지케이스","49","16","100.0","0.0","100.0","411","77","1040","88.60759493670886","0.0","36.61971830985915","22.535211267605632","6.25","3.75","2022-03-06"
"갤럭시워치4","26","22","71.42857142857143","0.0","100.0","157","55","2576","81.03448275862068","0.0","48.717948717948715","48.717948717948715","5.172413793103448","1.7241379310344827","2022-03-06"
"렉슨","21","15","70.27027027027027","0.0","100.0","325","80","1295","84.26966292134831","0.0","36.36363636363637","33.333333333333336","1.1111111111111112","3.3333333333333335","2022-03-06"
"전자레인지다이","19","1","100.0","0.0","100.0","72","16","5114","94.11764705882354","0.0","25.0","6.25","5.882352941176471","0.0","2022-03-06"
"욕실수납장","60","22","87.75510204081633","0.0","100.0","296","64","1416","77.94117647058823","0.0","53.7037037037037","44.44444444444444","4.285714285714286","14.285714285714286","2022-03-06"
"고데기","34","16","89.65517241379311","0.0","100.0","293","89","1427","68.88888888888889","0.0","50.0","43.90243902439025","3.2967032967032965","5.4945054945054945","2022-03-06"
"데코뷰","172","75","85.71428571428571","0.0","100.0","1571","362","261","81.77215189873418","0.0","64.20118343195266","50.29585798816568","5.25","9.5","2022-03-06"
"웰싱","8","8","72.22222222222223","0.0","100.0","49","19","7119","90.0","0.0","30.0","30.0","5.0","0.0","2022-03-06"
"일리캡슐","63","68","74.68354430379746","0.0","100.0","661","139","649","84.41558441558442","0.0","21.428571428571427","18.75","3.1847133757961785","0.6369426751592356","2022-03-06"
"물티슈케이스","83","43","83.33333333333333","0.0","100.0","766","193","567","85.42713567839196","0.0","31.0126582278481","27.21518987341772","2.9411764705882355","1.9607843137254901","2022-03-06"
"좌식쇼파","69","37","96.82539682539682","0.0","100.0","650","143","661","82.99319727891157","0.0","56.15384615384615","36.15384615384615","1.9867549668874172","7.28476821192053","2022-03-06"
"바네스데코","63","40","87.3015873015873","0.0","100.0","388","121","1106","66.15384615384616","0.0","66.66666666666667","60.60606060606061","14.615384615384615","2.3255813953488373","2022-03-06"
"창문잠금장치","5","2","75.0","0.0","100.0","25","6","12625","100.0","0.0","0.0","0.0","16.666666666666668","0.0","2022-03-06"
"면도기","50","13","87.8048780487805","0.0","100.0","193","67","2126","67.14285714285714","0.0","60.3448275862069","51.724137931034484","1.4285714285714286","11.428571428571429","2022-03-06"
"룸앤티비","17","17","62.06896551724138","0.0","100.0","278","70","1506","87.34177215189874","0.0","25.0","25.0","2.4691358024691357","1.2345679012345678","2022-03-06"
"폴딩박스","97","44","93.75","0.0","100.0","951","181","445","85.20408163265306","0.0","37.93103448275862","22.988505747126435","3.0","2.6041666666666665","2022-03-06"
"욕실코너","5","0","100.0","0.0","100.0","52","8","6765","75.0","0.0","25.0","25.0","12.5","0.0","2022-03-06"
"중식도","17","4","94.11764705882354","0.0","100.0","166","43","2447","72.09302325581395","0.0","40.476190476190474","35.714285714285715","2.272727272727273","0.0","2022-03-06"
"행거선반","22","13","78.94736842105263","0.0","100.0","100","33","3851","60.0","0.0","73.07692307692308","57.69230769230769","5.555555555555555","5.714285714285714","2022-03-06"
"무타공선반","59","23","96.15384615384616","0.0","100.0","264","62","1576","73.13432835820896","0.0","54.6875","37.5","1.492537313432836","19.402985074626866","2022-03-06"
"드리퍼","22","4","94.44444444444444","0.0","100.0","123","35","3233","75.0","0.0","44.11764705882353","32.35294117647059","8.333333333333334","5.555555555555555","2022-03-06"
"방수식탁보","87","31","95.23809523809524","0.0","100.0","648","97","665","88.46153846153847","0.0","35.78947368421053","16.842105263157894","1.8867924528301887","4.716981132075472","2022-03-06"
"키친크로스","41","11","93.93939393939394","0.0","100.0","429","72","989","80.48780487804878","0.0","38.96103896103896","25.974025974025974","4.819277108433735","1.2195121951219512","2022-03-06"
"헤어드라이기","28","13","90.47619047619048","0.0","100.0","190","43","2154","84.0909090909091","0.0","32.432432432432435","27.027027027027028","6.666666666666667","2.2222222222222223","2022-03-06"
"책상스탠드","92","39","91.46341463414635","0.0","100.0","547","110","773","80.67226890756302","0.0","44.680851063829785","31.914893617021278","1.680672268907563","5.042016806722689","2022-03-06"
"옷걸이행거","121","152","79.08496732026144","0.0","100.0","1498","303","279","84.40366972477064","0.0","52.17391304347826","37.19806763285024","1.5060240963855422","5.214723926380368","2022-03-06"
"zjxms","6","2","0.0","0.0","100.0","12","7","24442","87.5",,"60.0","60.0","12.5","0.0","2022-03-06"
"접이식수납박스","5","0","100.0","0.0","100.0","24","3","13120","100.0","0.0","25.0","25.0","20.0","0.0","2022-03-06"
"욕실발판","41","12","100.0","0.0","100.0","241","56","1725","78.94736842105263","0.0","51.851851851851855","27.77777777777778","1.7543859649122806","1.7543859649122806","2022-03-06"
"욕실코너선반","40","14","97.05882352941177","0.0","100.0","254","51","1646","82.3529411764706","0.0","46.93877551020408","24.489795918367346","1.9230769230769231","1.9230769230769231","2022-03-06"
"도어훅","23","11","95.45454545454545","0.0","100.0","209","47","1967","80.3921568627451","0.0","37.2093023255814","25.58139534883721","5.882352941176471","3.9215686274509802","2022-03-06"
"에어로타워","23","18","76.19047619047619","0.0","100.0","204","45","2013","89.58333333333333","0.0","21.62162162162162","21.62162162162162","6.122448979591836","0.0","2022-03-06"
"공간분리","126","73","90.74074074074075","0.0","100.0","2700","458","143","80.4780876494024","0.0","56.598240469208214","41.348973607038126","1.3618677042801557","7.450980392156863","2022-03-06"
"듀라렉스","15","5","81.25","0.0","100.0","308","66","1361","86.15384615384616","0.0","37.704918032786885","24.59016393442623","1.4492753623188406","1.4492753623188406","2022-03-06"
"usb멀티탭","6","1","100.0","0.0","100.0","50","15","7005","82.3529411764706","0.0","46.666666666666664","26.666666666666668","17.647058823529413","0.0","2022-03-06"
"실리콘도마","21","5","94.11764705882354","0.0","100.0","93","22","4079","76.0","0.0","45.45454545454545","40.90909090909091","12.0","0.0","2022-03-06"
"리바트소파","16","9","94.11764705882354","0.0","100.0","119","27","3323","86.20689655172414","0.0","50.0","31.818181818181817","3.4482758620689653","0.0","2022-03-06"
"주방트롤리","12","2","100.0","0.0","100.0","46","11","7460","66.66666666666667","0.0","54.54545454545455","45.45454545454545","8.333333333333334","0.0","2022-03-06"
"못없이커튼","37","35","82.3529411764706","0.0","100.0","187","31","2182","88.23529411764706","0.0","20.0","12.0","2.857142857142857","5.714285714285714","2022-03-06"
"정수기","138","80","83.08823529411765","0.0","100.0","1283","327","326","82.16374269005848","0.0","45.38745387453874","32.47232472324723","3.7572254335260116","2.8901734104046244","2022-03-06"
"찜기","91","36","93.25842696629213","0.0","100.0","593","161","721","67.05202312138728","0.0","62.4203821656051","44.5859872611465","1.1494252873563218","8.670520231213873","2022-03-06"
"프레임","73","57","69.11764705882354","0.0","100.0","1091","232","388","70.83333333333333","0.0","61.93181818181818","41.47727272727273","4.048582995951417","12.601626016260163","2022-03-06"
"교구장1000","3","1","100.0","0.0","100.0","9","1","31887","100.0","0.0","0.0","0.0","100.0","0.0","2022-03-06"
"방음","62","25","98.11320754716981","0.0","100.0","621","163","690","77.71428571428571","0.0","50.99337748344371","41.72185430463576","1.6574585635359116","12.29050279329609","2022-03-06"
"옷수납","74","34","90.0","0.0","100.0","585","137","733","73.28767123287672","0.0","61.47540983606557","50.0","1.3513513513513513","6.081081081081081","2022-03-06"
"차량용디퓨져","5","0","100.0","0.0","100.0","23","2","13609","100.0","0.0","50.0","0.0","50.0","0.0","2022-03-06"
"온풍기","23","11","100.0","0.0","100.0","176","35","2297","86.11111111111111","0.0","38.23529411764706","26.470588235294116","2.6315789473684212","5.405405405405405","2022-03-06"
"조셉조셉","31","12","85.71428571428571","0.0","100.0","296","67","1416","80.26315789473684","0.0","53.03030303030303","31.818181818181817","2.6315789473684212","3.9473684210526314","2022-03-06"
"2인식탁","115","62","84.61538461538461","0.0","100.0","802","167","530","87.84530386740332","0.0","44.13793103448276","26.20689655172414","2.717391304347826","3.8043478260869565","2022-03-06"
"드럼세탁기","22","17","76.47058823529412","0.0","100.0","112","34","3499","67.6470588235294","0.0","44.827586206896555","37.93103448275862","14.705882352941176","0.0","2022-03-06"
"프랑코분리수거함","4","9","42.857142857142854","0.0","100.0","73","19","5062","80.95238095238095","0.0","25.0","25.0","4.761904761904762","0.0","2022-03-06"
"누베스","3","4","62.5","0.0","100.0","24","7","13120","87.5","0.0","33.333333333333336","33.333333333333336","22.22222222222222","0.0","2022-03-06"
"게이밍책상","118","48","90.47619047619048","0.0","100.0","911","175","459","85.63829787234043","0.0","41.25874125874126","27.272727272727273","6.914893617021277","6.914893617021277","2022-03-06"
"스톨","24","12","86.95652173913044","0.0","100.0","282","50","1484","74.54545454545455","0.0","74.46808510638297","42.5531914893617","3.6363636363636362","5.454545454545454","2022-03-06"
"틈새서랍","23","5","95.23809523809524","0.0","100.0","145","47","2777","72.91666666666667","0.0","54.54545454545455","36.36363636363637","2.0833333333333335","10.416666666666666","2022-03-06"
"식기세트","89","31","92.6470588235294","0.0","100.0","864","180","484","82.10526315789474","0.0","56.57142857142857","40.0","3.1088082901554404","11.398963730569948","2022-03-06"
"후라이팬거치대","11","1","100.0","0.0","100.0","47","13","7327","92.85714285714286","0.0","27.272727272727273","9.090909090909092","7.142857142857143","0.0","2022-03-06"
"두꺼비집가리개","66","48","88.05970149253731","0.0","100.0","763","108","569","83.33333333333333","0.0","47.95918367346939","29.591836734693878","2.459016393442623","4.132231404958677","2022-03-06"
"배개솜","3","1","100.0","0.0","100.0","53","10","6637","90.9090909090909","0.0","22.22222222222222","11.11111111111111","9.090909090909092","0.0","2022-03-06"
"라지킹매트리스커버","6","3","57.142857142857146","0.0","100.0","19","6","16170","85.71428571428571","0.0","25.0","25.0","42.857142857142854","0.0","2022-03-06"
"티포트","92","25","94.5945945945946","0.0","100.0","736","155","587","76.96969696969697","0.0","48.648648648648646","38.513513513513516","4.242424242424242","7.2727272727272725","2022-03-06"
"모자걸이","52","25","88.46153846153847","0.0","100.0","592","152","724","70.1219512195122","0.0","52.592592592592595","43.7037037037037","1.2048192771084338","7.2727272727272725","2022-03-06"
"옷걸아","1","1","50.0","0.0","100.0","8","3","35494","66.66666666666667","0.0","50.0","50.0","33.333333333333336","0.0","2022-03-06"
"포스터","377","181","90.51987767584097","0.0","100.0","7485","1407","37","82.34165067178503","0.0","50.26615969581749","33.91634980988593","2.029169308814204","5.792488860598345","2022-03-06"
"잉글랜더","27","12","90.47619047619048","0.0","100.0","225","57","1853","83.60655737704919","0.0","57.407407407407405","42.592592592592595","1.6129032258064515","17.741935483870968","2022-03-06"
"핸드블랜더","14","3","90.9090909090909","0.0","100.0","59","19","6069","84.21052631578948","0.0","31.57894736842105","21.05263157894737","9.523809523809524","0.0","2022-03-06"
"아우든","29","18","85.71428571428571","0.0","100.0","256","43","1626","84.78260869565217","0.0","34.146341463414636","26.829268292682926","2.1739130434782608","0.0","2022-03-06"
"휴지통20L","6","1","100.0","0.0","100.0","34","4","9666","100.0","0.0","0.0","0.0","25.0","0.0","2022-03-06"
"수납형침대","58","30","82.3529411764706","0.0","100.0","417","86","1026","79.7752808988764","0.0","42.028985507246375","27.536231884057973","7.6923076923076925","4.444444444444445","2022-03-06"
"롱쿠션","35","14","95.83333333333333","0.0","100.0","288","52","1455","87.93103448275862","0.0","42.592592592592595","22.22222222222222","5.172413793103448","1.7241379310344827","2022-03-06"
"아기침대","52","41","86.66666666666667","0.0","100.0","507","124","828","77.95275590551181","0.0","61.0","46.0","1.5384615384615385","3.8461538461538463","2022-03-06"
"2인용쇼파","106","84","91.75257731958763","0.0","100.0","1068","170","402","89.8936170212766","0.0","48.96551724137931","31.03448275862069","6.349206349206349","8.994708994708995","2022-03-06"
"강아지","15","14","77.27272727272727","0.0","100.0","386","86","1113","75.82417582417582","0.0","58.46153846153846","38.46153846153846","2.150537634408602","1.0869565217391304","2022-03-06"
"미니소파","30","14","91.17647058823529","0.0","100.0","338","99","1246","74.28571428571429","0.0","62.637362637362635","50.54945054945055","2.830188679245283","16.9811320754717","2022-03-06"
"멀티탭보관","2","0","100.0","0.0","100.0","40","10","8397","70.0","0.0","44.44444444444444","33.333333333333336","10.0","10.0","2022-03-06"
"걸이형쓰레기통","24","8","94.11764705882354","0.0","100.0","215","25","1929","84.61538461538461","0.0","19.047619047619047","14.285714285714286","11.538461538461538","0.0","2022-03-06"
"전자렌지수납장","105","93","80.70175438596492","0.0","100.0","851","152","495","84.02366863905326","0.0","43.54838709677419","29.032258064516128","6.395348837209302","4.093567251461988","2022-03-06"
"오븐그릇","14","3","90.9090909090909","0.0","100.0","116","23","3394","87.5","0.0","31.818181818181817","27.272727272727273","4.166666666666667","16.666666666666668","2022-03-06"
"주방","67","102","83.70786516853933","0.0","100.0","2831","471","131","77.52577319587628","0.0","82.02247191011236","75.84269662921348","0.19723865877712032","3.747534516765286","2022-03-06"
"라탄의자","126","54","89.28571428571429","0.0","100.0","1501","282","278","82.50825082508251","0.0","42.803030303030305","28.78787878787879","2.9220779220779223","0.9771986970684039","2022-03-06"
"숨숨집스툴","4","2","100.0","0.0","100.0","16","2","18856","100.0","0.0","0.0","0.0","50.0","0.0","2022-03-06"
"조립마루","23","9","100.0","0.0","100.0","131","21","3058","91.66666666666667","0.0","16.666666666666668","16.666666666666668","4.166666666666667","4.166666666666667","2022-03-06"
"미니멀룸","9","1","82.3529411764706","0.0","100.0","70","15","5227","86.66666666666667","0.0","38.46153846153846","38.46153846153846","6.666666666666667","0.0","2022-03-06"
"홈앤하우스","41","7","76.16580310880829","0.0","100.0","199","57","2055","52.54237288135593","0.0","71.69811320754717","56.60377358490566","46.666666666666664","6.666666666666667","2022-03-06"
"휴대용선풍기","5","1","100.0","0.0","100.0","26","6","12190","100.0","0.0","83.33333333333333","50.0","16.666666666666668","0.0","2022-03-06"
"거실화","262","83","92.23744292237443","0.0","100.0","3363","592","108","86.83385579937304","0.0","50.173010380622834","29.238754325259517","5.873261205564142","4.8286604361370715","2022-03-06"
"골드의자","11","3","100.0","0.0","100.0","69","13","5306","76.92307692307692","0.0","61.53846153846154","38.46153846153846","15.384615384615385","7.6923076923076925","2022-03-06"
"반원발매트","8","1","100.0","0.0","100.0","29","5","11055","80.0","0.0","20.0","20.0","20.0","0.0","2022-03-06"
"수납행거","22","12","80.95238095238095","0.0","100.0","332","63","1269","84.61538461538461","0.0","54.23728813559322","32.20338983050848","13.235294117647058","7.352941176470588","2022-03-06"
"포인트러그","10","3","87.5","0.0","100.0","86","24","4397","68.0","0.0","56.0","40.0","3.8461538461538463","7.6923076923076925","2022-03-06"
"등받이쿠션","178","86","88.57142857142857","0.0","100.0","1727","307","230","85.75851393188854","0.0","33.08270676691729","24.43609022556391","6.769230769230769","3.3846153846153846","2022-03-06"
"칫솔살균기","131","108","83.87096774193549","0.0","100.0","1599","253","255","90.74733096085409","0.0","34.234234234234236","25.225225225225227","2.816901408450704","5.633802816901408","2022-03-06"
"브레드박스","41","23","89.74358974358974","0.0","100.0","314","79","1336","88.0952380952381","0.0","37.5","22.22222222222222","4.761904761904762","5.9523809523809526","2022-03-06"
"트리빔하우스서랍장","3","0","100.0","0.0","100.0","5","1","53773","100.0","0.0","0.0","0.0","100.0","0.0","2022-03-06"
