"search_keyword","qc","cc","ctr"
"cd수납","11","5","45.45454545454545"
"수저받침대","11","3","27.272727272727273"
"1층아파트","10","4","40.0"
"tv거치대","87","54","62.06896551724138"
"가벽창문","10","9","90.0"
"씽크대","130","99","76.15384615384616"
"하부장정리","12","11","91.66666666666667"
"샐러드","12","7","58.333333333333336"
"가리모쿠","13","9","69.23076923076923"
"화장품","54","29","53.7037037037037"
"타공보드","13","8","61.53846153846154"
"테라조","21","16","76.19047619047619"
"베란다포차","21","16","76.19047619047619"
"인테리어","76","18","23.68421052631579"
"미니 행거","11","5","45.45454545454545"
"엘지하이막스","11","5","45.45454545454545"
"술집","10","4","40.0"
"삼익가구침대","20","4","20.0"
"화장대서랍장","45","28","62.22222222222222"
"주방세제거치대","13","9","69.23076923076923"
"방문교체","18","13","72.22222222222223"
"핑크주방","17","12","70.58823529411765"
"데스커1200","13","1","7.6923076923076925"
"합판","20","2","10.0"
"알파룸","154","116","75.32467532467533"
"창고","38","16","42.10526315789474"
"탁상시계","217","102","47.004608294930875"
"만화책장","41","21","51.21951219512195"
"화장품정리대","25","12","48.0"
"플렌테리어","37","32","86.48648648648648"
"갑조네","16","1","6.25"
"문옷걸이","10","3","30.0"
"식탁","2010","1057","52.58706467661692"
"신발","30","15","50.0"
"반원형테이블","13","3","23.076923076923077"
"네오플램피카","10","3","30.0"
"높은수납장","39","23","58.97435897435897"
"수납함","304","107","35.19736842105263"
"팬던트","10","4","40.0"
"침대스커트","72","37","51.388888888888886"
"세븐체어","19","15","78.94736842105263"
"다지기","10","5","50.0"
"커튼집게","24","5","20.833333333333332"
"강아지매트","73","30","41.0958904109589"
"무선조명","34","19","55.88235294117647"
"웨인스코팅","74","48","64.86486486486487"
"그레이벽지","23","16","69.56521739130434"
"간살파티션","21","12","57.142857142857146"
"우드식탁","19","11","57.89473684210526"
"에스닉","18","14","77.77777777777777"
"칠링백","11","2","18.181818181818183"
"15평","23","17","73.91304347826087"
"자취방","92","54","58.69565217391305"
"탁상 거울","38","17","44.73684210526316"
"화장대 의자","61","36","59.01639344262295"
"대형화분","48","31","64.58333333333333"
"곰인형","13","6","46.15384615384615"
"방꾸미기","188","78","41.48936170212766"
"사무용의자","49","25","51.02040816326531"
"칼세트","67","31","46.26865671641791"
"예쁜의자","15","6","40.0"
"스테이크접시","11","6","54.54545454545455"
"세탁실선반","56","42","75.0"
"주방장","23","10","43.47826086956522"
"현관그림","10","7","70.0"
"식기건조기","80","42","52.5"
"데스크 셋업","11","9","81.81818181818181"
"공간분리","398","257","64.57286432160804"
"홈 오피스","94","50","53.191489361702125"
"돌체구스토캡슐","12","3","25.0"
"서재인테리어","239","177","74.05857740585775"
"좁은선반","11","5","45.45454545454545"
"멀티탭","324","116","35.80246913580247"
"덤벨","10","3","30.0"
"비트라","21","14","66.66666666666667"
"암막커튼","624","275","44.07051282051282"
"향초","42","12","28.571428571428573"
"주방발매트","59","41","69.49152542372882"
"깃털스탠드","11","8","72.72727272727273"
"보아르","10","1","10.0"
"스칸디아모스","13","3","23.076923076923077"
"찬장","33","17","51.515151515151516"
"침대 ","16","6","37.5"
"마스크걸이","100","67","67.0"
"수족관","12","9","75.0"
"작은방","183","132","72.1311475409836"
"l&c stendal","12","8","66.66666666666667"
"식물조명","15","10","66.66666666666667"
"아기방커튼","37","23","62.16216216216216"
"플랏사","14","11","78.57142857142857"
"타워형","88","61","69.31818181818181"
"슬리퍼","287","106","36.933797909407666"
"사계절 러그","12","7","58.333333333333336"
"주방수건걸이","13","3","23.076923076923077"
"tv","115","56","48.69565217391305"
"대리석장판","12","12","100.0"
"스툴","447","174","38.92617449664429"
"천가리개","25","7","28.0"
"간살도어","27","23","85.18518518518519"
"보조테이블","49","13","26.53061224489796"
"행복주택","117","79","67.52136752136752"
"영양제보관함","12","9","75.0"
"머리띠정리","11","6","54.54545454545455"
"립스틱정리함","12","4","33.333333333333336"
"성인포르로동영상 【yanado.kr】 ○● 19금용품 속옷가격 스트롱바디 텐가 바이브레이션 커플반팔티","21","0","0.0"
"부엌선반","20","8","40.0"
"휴지통","413","156","37.77239709443099"
"베란다텃밭","12","11","91.66666666666667"
"주방 러그","12","8","66.66666666666667"
"모니터거치대","12","5","41.666666666666664"
"룸슈즈","13","5","38.46153846153846"
"홈오피스","1331","827","62.13373403456048"
"가리개천","30","15","50.0"
"라디오","25","14","56.0"
"원룸옷장","22","17","77.27272727272727"
"악세사리 트레이","43","20","46.51162790697674"
"커플피시방","10","6","60.0"
"cd보관","25","11","44.0"
"해피콜","12","2","16.666666666666668"
"베개커버","221","95","42.98642533936651"
"주방수납선반","17","13","76.47058823529412"
"옷정리","231","129","55.84415584415584"
"좁은아이방","22","15","68.18181818181819"
"건물외관","11","4","36.36363636363637"
"1인책상","32","22","68.75"
"한샘책상","29","18","62.06896551724138"
"선반꾸미기","10","6","60.0"
"비스포크냉장고","103","75","72.81553398058253"
"다우닝","12","10","83.33333333333333"
"모니터 받침대","108","53","49.074074074074076"
"베란다의자","15","12","80.0"
"벽걸이 거울","16","9","56.25"
"냉동밥용기","10","3","30.0"
"니케뷔","19","13","68.42105263157895"
"현관수납장","27","11","40.74074074074074"
"화단덮개","14","11","78.57142857142857"
"아일랜드 식탁","29","12","41.37931034482759"
"리퍼상품","129","44","34.10852713178294"
"원목화장대","38","24","63.1578947368421"
"네온","17","8","47.05882352941177"
"포트메리온머그컵","20","4","20.0"
"팬트리선반","22","13","59.09090909090909"
"금전수","14","7","50.0"
"욕조","193","110","56.994818652849744"
"식집사","18","16","88.88888888888889"
"거실서재","103","91","88.3495145631068"
"비앙코타일","15","13","86.66666666666667"
"싱크대하부장","22","11","50.0"
"하이틴","88","64","72.72727272727273"
"블랙앤그레이","14","10","71.42857142857143"
"파자마","27","8","29.62962962962963"
"플라스틱수납장","10","0","0.0"
"호텔화장실","10","8","80.0"
"2평방","71","59","83.09859154929578"
"액자프레임","49","11","22.448979591836736"
"신발정리대","96","32","33.333333333333336"
"베드 테이블","13","5","38.46153846153846"
"아이맥","108","89","82.4074074074074"
"전신거울화장대","38","10","26.31578947368421"
"중문가리개","11","5","45.45454545454545"
"웩","11","4","36.36363636363637"
"욕실용품","37","19","51.351351351351354"
"다락","16","12","75.0"
"우드필름","10","9","90.0"
"가림막커튼","192","111","57.8125"
"컴퓨터책상1200","12","4","33.333333333333336"
"우편함","12","7","58.333333333333336"
"욕실인테리어","78","63","80.76923076923077"
"거실장식장","32","16","50.0"
"스탠드에어컨","11","5","45.45454545454545"
"#침실인테리어","75","51","68.0"
"선반","1406","473","33.64153627311522"
"모듈소파","143","99","69.23076923076923"
"홈바인테리어","18","15","83.33333333333333"
"미드 센추리 모던","85","48","56.470588235294116"
"쇼파매트","32","13","40.625"
"공간분리 커튼","36","27","75.0"
"에어컨배관","19","17","89.47368421052632"
"2인 식탁","17","7","41.1764705882353"
"거실테이블","795","399","50.18867924528302"
"낮은 책장","11","4","36.36363636363637"
"방석쿠션","11","6","54.54545454545455"
"체커보드 러그","48","26","54.166666666666664"
"접이식쇼파베드","11","7","63.63636363636363"
"아이방","675","527","78.07407407407408"
"옷장정리","204","119","58.333333333333336"
"좌식 소파","15","7","46.666666666666664"
"수건수납","63","41","65.07936507936508"
"오로라블랑","12","9","75.0"
"대면형주방","63","59","93.65079365079364"
"책수납","17","8","47.05882352941177"
"1인 책상","15","4","26.666666666666668"
"바닥매트리스","17","8","47.05882352941177"
"현관등","51","34","66.66666666666667"
"엽서","161","76","47.20496894409938"
"주방벽타일","67","30","44.776119402985074"
"빅쿠션","13","6","46.15384615384615"
"밀크박스","16","10","62.5"
"강화유리테이블","14","10","71.42857142857143"
"비스포크 냉장고","12","8","66.66666666666667"
"화장품정리함","221","93","42.081447963800905"
"티비 다이","14","8","57.142857142857146"
"책육아","10","10","100.0"
"캔들워머","182","82","45.05494505494506"
"베란다 커튼","10","9","90.0"
"높은의자","14","2","14.285714285714286"
"전자레인지대","22","7","31.818181818181817"
"재활용분리수거함","156","73","46.794871794871796"
"서재책상","33","25","75.75757575757575"
"칼블럭","14","8","57.142857142857146"
"화장실 매트","12","10","83.33333333333333"
"스마트폰거치대","13","4","30.76923076923077"
"정수기","155","75","48.38709677419355"
"꼬마전구","17","7","41.1764705882353"
"원형방석","24","10","41.666666666666664"
"핑크","130","90","69.23076923076923"
"단독주택현관문","15","3","20.0"
"생일","23","8","34.78260869565217"
"화분테이블","12","5","41.666666666666664"
"프라카","11","5","45.45454545454545"
"닌텐도","27","16","59.25925925925926"
"a2액자","12","5","41.666666666666664"
"아일랜드수납장","28","17","60.714285714285715"
"간이의자","11","5","45.45454545454545"
"인테리어 포스터","21","14","66.66666666666667"
"액자","962","422","43.86694386694387"
"신혼침대","13","10","76.92307692307692"
"식탁선반","15","10","66.66666666666667"
"베란다 정원","13","11","84.61538461538461"
"벤자민무어","17","9","52.94117647058823"
"무인양품","61","36","59.01639344262295"
"밥솥장","20","9","45.0"
"일본식기","13","6","46.15384615384615"
"라탄스툴","14","10","71.42857142857143"
"전등갓","15","1","6.666666666666667"
"고무장갑걸이","24","13","54.166666666666664"
"템바보드아트월","11","8","72.72727272727273"
"1인용식탁","12","5","41.666666666666664"
"사각후라이팬","14","3","21.428571428571427"
"스탠드 옷걸이","24","16","66.66666666666667"
"기타","11","4","36.36363636363637"
"원탁테이블","31","17","54.83870967741935"
"충전기","14","7","50.0"
"안마의자","153","73","47.712418300653596"
"옷장커튼","10","4","40.0"
"전자렌지덮개","10","4","40.0"
"라탄바구니","221","84","38.009049773755656"
"화병모음전","18","8","44.44444444444444"
"티비스탠드","79","52","65.82278481012658"
"자코모쇼파","14","9","64.28571428571429"
"침대프레임","884","352","39.81900452488688"
"미용실","27","22","81.48148148148148"
"트롤리","631","312","49.44532488114105"
"주방창문커튼","21","16","76.19047619047619"
"젓가락","16","3","18.75"
"면기","105","48","45.714285714285715"
"편한의자","20","8","40.0"
"피시방","63","53","84.12698412698413"
"카트","38","13","34.21052631578947"
"욕실화걸이","15","8","53.333333333333336"
"고가구","37","23","62.16216216216216"
"거실식탁","68","60","88.23529411764706"
"리퍼의자","19","1","5.2631578947368425"
"도어커튼","13","8","61.53846153846154"
"긴테이블","16","3","18.75"
"도시락가방","14","2","14.285714285714286"
"이동식서랍","10","3","30.0"
"페인트칠","12","8","66.66666666666667"
"식탁테이블보","13","8","61.53846153846154"
"베란다홈카페","32","29","90.625"
"빈티지커튼","42","28","66.66666666666667"
"홈웨어","24","5","20.833333333333332"
"원형테이블1000","15","8","53.333333333333336"
"레르베리","12","7","58.333333333333336"
"그림포스터","18","9","50.0"
"압력솥","19","7","36.8421052631579"
"텔뷘","24","19","79.16666666666667"
"전원주택","26","13","50.0"
"말발굽","14","5","35.714285714285715"
"나무수저세트","15","8","53.333333333333336"
"초등학생책상","62","54","87.09677419354838"
"미니 협탁","17","2","11.764705882352942"
"콘센트정리","11","6","54.54545454545455"
"시몬스","38","29","76.3157894736842"
"리케","22","14","63.63636363636363"
"강아지옷장","14","12","85.71428571428571"
"식탁카페트","15","9","60.0"
"베게솜","18","3","16.666666666666668"
"샵","11","10","90.9090909090909"
"울랄라파자마","38","17","44.73684210526316"
"쇼파의자","15","5","33.333333333333336"
"레일","10","2","20.0"
"킹침대","12","6","50.0"
"드롭드롭드롭","46","24","52.17391304347826"
"반타원","18","9","50.0"
"침대선반","24","9","37.5"
"문","60","33","55.0"
"화장실 ","11","5","45.45454545454545"
"쿠잉냉장고","10","5","50.0"
"퍼시스","10","4","40.0"
"십자가","13","6","46.15384615384615"
"포인트조명","14","8","57.142857142857146"
"세탁기건조기","24","9","37.5"
"코타화이트","31","24","77.41935483870968"
"어린이책상","44","37","84.0909090909091"
"인테리어시계","21","8","38.095238095238095"
"에어로타워","22","13","59.09090909090909"
"붙박이장수납","25","18","72.0"
"숲","20","15","75.0"
"샴푸디스펜서","14","9","64.28571428571429"
"거실 컴퓨터","11","10","90.9090909090909"
"베스트슬립","18","9","50.0"
"데스크테리어","417","317","76.01918465227818"
"에어랩 거치대","27","15","55.55555555555556"
"문걸이거울","13","7","53.84615384615385"
"아지트","17","12","70.58823529411765"
"거울인테리어","11","7","63.63636363636363"
"책상 꾸미기","25","21","84.0"
"티비장식장","42","18","42.857142857142854"
"마블","10","1","10.0"
"침실협탁","24","18","75.0"
"전선커버","17","6","35.294117647058826"
"가스렌지","34","22","64.70588235294117"
"침대패드","136","24","17.647058823529413"
"빈티지인테리어","21","15","71.42857142857143"
"시트지","226","87","38.49557522123894"
"1인용리클라이너","19","12","63.1578947368421"
"세면대선반","12","5","41.666666666666664"
"민트벽지","16","14","87.5"
"덮개","28","7","25.0"
"문진","12","5","41.666666666666664"
"행거","1628","645","39.61916461916462"
"식탁 매트","15","7","46.666666666666664"
"홀로그램","14","6","42.857142857142854"
"취침등","11","5","45.45454545454545"
"현관가리개","15","12","80.0"
"소르니아","18","10","55.55555555555556"
"유아책장","34","26","76.47058823529412"
"이우아여사","11","3","27.272727272727273"
"전신거울행거","13","4","30.76923076923077"
"창문청소","11","4","36.36363636363637"
"거울시트지","10","4","40.0"
"바지옷걸이","10","2","20.0"
"#홈카페","41","25","60.97560975609756"
"거실에침대","10","4","40.0"
"인센스스틱","27","8","29.62962962962963"
"아이패드거치대","21","4","19.047619047619047"
"욕실공사","12","6","50.0"
"전기난로","10","6","60.0"
"복층 행거","10","7","70.0"
"좌식테이블","355","124","34.929577464788736"
"침실서랍장","10","9","90.0"
"베게커버","51","17","33.333333333333336"
"와이드체스트","11","9","81.81818181818181"
"어항선반","13","10","76.92307692307692"
"멀티탭 정리","20","9","45.0"
"아이카사","29","14","48.275862068965516"
"수납소파","20","10","50.0"
"티비선정리","12","11","91.66666666666667"
"옥상","79","62","78.48101265822785"
"슬라이딩장","12","7","58.333333333333336"
"거실아트월","16","11","68.75"
"원룸소파","27","17","62.96296296296296"
"선반대","32","11","34.375"
"쓰레기통10l","11","6","54.54545454545455"
"주방 조명","18","15","83.33333333333333"
"오브제냉장고장","18","14","77.77777777777777"
"전동블라인드","10","5","50.0"
"연보라","30","26","86.66666666666667"
"베개 커버","19","9","47.36842105263158"
"틈새수납장","263","114","43.346007604562736"
"헹거옷장","60","28","46.666666666666664"
"주택","37","24","64.86486486486487"
"초등책상","46","32","69.56521739130434"
"현관","432","301","69.67592592592592"
"캡슐보관함","80","48","60.0"
"도어락","46","21","45.65217391304348"
"캐비닛","20","10","50.0"
"화이트침대","20","16","80.0"
"조리도구거치대","12","7","58.333333333333336"
"패브릭침대","12","8","66.66666666666667"
"플라워커튼","19","15","78.94736842105263"
"수납 침대","33","16","48.484848484848484"
"반타원 테이블","43","18","41.86046511627907"
"원목책상","90","43","47.77777777777778"
"홈카페인테리어","36","27","75.0"
"타공판파티션","11","6","54.54545454545455"
"바다","21","10","47.61904761904762"
"교구장","94","68","72.34042553191489"
"화장대겸책상","15","10","66.66666666666667"
"20대남자방","11","5","45.45454545454545"
"가위","25","8","32.0"
"틈새책장","20","12","60.0"
"철봉","13","9","69.23076923076923"
"2bay","18","11","61.111111111111114"
"전기그릴","40","12","30.0"
"에어프라이어선반","17","12","70.58823529411765"
"이케아신발장","33","28","84.84848484848484"
"수납벤치","98","61","62.244897959183675"
"스테이모어","21","18","85.71428571428571"
"달력","168","63","37.5"
"벽시계","790","502","63.54430379746835"
"오크","12","6","50.0"
"파랑","12","9","75.0"
"창문 시트지","12","5","41.666666666666664"
"옷수납","68","42","61.76470588235294"
"드롱기전기포트","16","7","43.75"
"oth,","13","7","53.84615384615385"
"책 선반","14","5","35.714285714285715"
"쇼파없는 거실","59","27","45.76271186440678"
"컵건조대","25","14","56.0"
"밥공기","20","11","55.0"
"tv없는거실","59","48","81.35593220338983"
"콘솔장식장","29","17","58.62068965517241"
"입주청소","20","9","45.0"
"이동식책상","10","2","20.0"
"태블릿거치대","30","15","50.0"
"런닝머신","28","12","42.857142857142854"
"대학생","29","20","68.96551724137932"
"조립식선반","18","9","50.0"
"회전의자","29","15","51.724137931034484"
"화이트우드인테리어","21","16","76.19047619047619"
"분유포트","20","13","65.0"
"현관 선반","14","11","78.57142857142857"
"애견하우스","16","10","62.5"
"홈바","440","279","63.40909090909091"
"빈티지 러그","15","8","53.333333333333336"
"마이크로시멘트","24","17","70.83333333333333"
"포세린타일","48","37","77.08333333333333"
"펜스","14","7","50.0"
"침구세트","183","62","33.87978142076503"
"스킨답서스","47","20","42.5531914893617"
"김성훈도자기","21","5","23.80952380952381"
"리모델링","31","13","41.935483870967744"
"2단서랍장","20","3","15.0"
"도어","21","9","42.857142857142854"
"붙박이화장대","26","23","88.46153846153847"
"주방인테리어","284","204","71.83098591549296"
"깃털조명","16","7","43.75"
"코너행거","12","6","50.0"
"정리바구니","10","7","70.0"
"메종오브제","12","1","8.333333333333334"
"미드센츄리모던","131","100","76.33587786259542"
"원형스툴","16","6","37.5"
"소프트콘크리트","24","18","75.0"
"리바트거실장","12","6","50.0"
"아이보리","10","7","70.0"
"수세미","63","20","31.746031746031747"
"토퍼","414","90","21.73913043478261"
"와인잔거치대","15","7","46.666666666666664"
"#복층","19","12","63.1578947368421"
"코렐","77","23","29.87012987012987"
"에어비앤비","12","5","41.666666666666664"
"네오플램","25","4","16.0"
"10평대","11","7","63.63636363636363"
"커피메이커","24","12","50.0"
"술잔","14","4","28.571428571428573"
"직사각형방","24","20","83.33333333333333"
"양주진열장","15","11","73.33333333333333"
"책상책꽂이","13","6","46.15384615384615"
"lgtv","11","5","45.45454545454545"
"코코도르","17","1","5.882352941176471"
"미니화장대","105","41","39.04761904761905"
"침대러그","39","24","61.53846153846154"
"아이스컵","10","2","20.0"
"머들러","19","6","31.57894736842105"
"침대프레임퀸","34","12","35.294117647058826"
"붙박이장 인테리어","19","13","68.42105263157895"
"소파방석","10","6","60.0"
"원목침대","92","49","53.26086956521739"
"벽걸이 티비","10","7","70.0"
"트레이테이블","13","4","30.76923076923077"
"컴퓨터 의자","39","17","43.58974358974359"
"버티컬블라인드","11","6","54.54545454545455"
"모루유리","42","30","71.42857142857143"
"아이방꾸미기","156","123","78.84615384615384"
"옷수납함","15","6","40.0"
"레이스덮개","12","7","58.333333333333336"
"안방화장실","40","30","75.0"
"안방벽지","26","21","80.76923076923077"
"오피스텔 인테리어","24","21","87.5"
"라벨기","10","4","40.0"
"공간분리수납장","28","20","71.42857142857143"
"방음","63","22","34.92063492063492"
"아일랜드식탁","540","282","52.22222222222222"
"책상겸화장대","12","9","75.0"
"발리","18","17","94.44444444444444"
"중경삼림","13","10","76.92307692307692"
"월넛인테리어","32","21","65.625"
"패브릭 커튼","12","5","41.666666666666664"
"관사","33","27","81.81818181818181"
"접시정리대","80","36","45.0"
"호텔침구","60","23","38.333333333333336"
"자작나무","12","3","25.0"
"접이식쇼파","26","12","46.15384615384615"
"2인용책상","28","19","67.85714285714286"
"세라믹상판","22","16","72.72727272727273"
"병풍","13","8","61.53846153846154"
"수납바구니","57","16","28.07017543859649"
"유아침대","28","19","67.85714285714286"
"보토에어프라이어","11","6","54.54545454545455"
"ㄱ자","11","3","27.272727272727273"
"대리석","26","16","61.53846153846154"
"라틴바구니","17","4","23.529411764705884"
"책상꾸미기","81","54","66.66666666666667"
"옷정리트레이","22","11","50.0"
"주방정리","130","98","75.38461538461539"
"조각카페트","10","4","40.0"
"좁은 주방","25","16","64.0"
"식탁정리함","10","4","40.0"
"가스렌지가림막","18","6","33.333333333333336"
"시몬스프레임","10","8","80.0"
"폴리몰리","17","8","47.05882352941177"
"리빙박스","279","102","36.55913978494624"
"접의식 의자","13","4","30.76923076923077"
"배란다매트","11","3","27.272727272727273"
"내추럴","12","10","83.33333333333333"
"핑크방","19","13","68.42105263157895"
"주방수건","18","9","50.0"
"현관바닥타일","66","27","40.90909090909091"
"밀대걸레","20","7","35.0"
"브리타","25","8","32.0"
"철제수납","14","8","57.142857142857146"
"오브제 냉장고","12","11","91.66666666666667"
"등받이쿠션","119","32","26.89075630252101"
"굿즈존","19","15","78.94736842105263"
"재택","21","16","76.19047619047619"
"폴딩테이블","12","6","50.0"
"상판","17","4","23.529411764705884"
"바체어","58","39","67.24137931034483"
"캠핑조명","13","8","61.53846153846154"
"나무선반","42","19","45.23809523809524"
"스크린","38","20","52.63157894736842"
"모듈 협탁","16","7","43.75"
"주방가위","23","11","47.82608695652174"
"씨리얼볼","10","4","40.0"
"페브릭소파","10","5","50.0"
"8인용식탁","35","25","71.42857142857143"
"오늘의집","44","3","6.818181818181818"
"파티션커튼","23","9","39.130434782608695"
"원룸 파티션","14","11","78.57142857142857"
"계란트레이","30","12","40.0"
"생일선물","12","8","66.66666666666667"
"행인플랜트","10","5","50.0"
"야채탈수기","13","5","38.46153846153846"
"체크러그","50","35","70.0"
"원룸 꾸미기","59","38","64.40677966101696"
"턴테이블 선반","33","24","72.72727272727273"
"아이방침대","36","32","88.88888888888889"
"호텔침실","62","47","75.80645161290323"
"북유럽","23","13","56.52173913043478"
"주니어침대","11","9","81.81818181818181"
"굿즈","11","8","72.72727272727273"
"바게보","17","13","76.47058823529412"
"패브릭","174","67","38.50574712643678"
"신희타","17","9","52.94117647058823"
"실리쿡","19","11","57.89473684210526"
"거실거울","14","9","64.28571428571429"
"페르시안러그","14","11","78.57142857142857"
"1인용책상","17","10","58.8235294117647"
"바구니","101","14","13.861386138613861"
"1인 리클라이너","16","14","87.5"
"에그트레이","11","5","45.45454545454545"
"모던인테리어","13","6","46.15384615384615"
"미니 냉장고","13","7","53.84615384615385"
"고리","18","5","27.77777777777778"
"로지텍","11","2","18.181818181818183"
"토퍼매트리스","53","22","41.509433962264154"
"손수건","12","3","25.0"
"책상조명","22","13","59.09090909090909"
"흰색커튼","12","4","33.333333333333336"
"거실블라인드","69","40","57.971014492753625"
"백자갈","16","12","75.0"
"리클라이너소파","55","26","47.27272727272727"
"대형 포스터","10","5","50.0"
"3인 소파","28","16","57.142857142857146"
"창문시트지","44","23","52.27272727272727"
"식탁의자세트","18","9","50.0"
"쇼파 테이블","21","11","52.38095238095238"
"중문커튼","29","18","62.06896551724138"
"침실인테리어","170","129","75.88235294117646"
"멀티탭정리함","87","25","28.735632183908045"
"한샘의자","13","4","30.76923076923077"
"led조명","45","10","22.22222222222222"
"엘지에어컨","10","3","30.0"
"센서등","51","13","25.49019607843137"
"2단 행거","14","5","35.714285714285715"
"거품기","10","1","10.0"
"주방액자","13","7","53.84615384615385"
"파브리셰르","12","10","83.33333333333333"
"강마루","43","30","69.76744186046511"
"얇은수납장","13","9","69.23076923076923"
"책꽂이선반","38","18","47.36842105263158"
"낮은책장","66","44","66.66666666666667"
"에스프레소머신","14","7","50.0"
"아이옷장","28","24","85.71428571428571"
"주방장식장","11","7","63.63636363636363"
"냄비정리","30","19","63.333333333333336"
"동서가구서랍장","10","2","20.0"
"트렁크정리함","13","2","15.384615384615385"
"욕실조명","17","14","82.3529411764706"
"까르데코","15","8","53.333333333333336"
"거실탁자","40","26","65.0"
"슬라이딩옷장","126","53","42.06349206349206"
"새틴베이지","13","12","92.3076923076923"
"베란다문","14","12","85.71428571428571"
"방수테이블보","19","10","52.63157894736842"
"식물인테리어","45","25","55.55555555555556"
"벽난로장식장","15","7","46.666666666666664"
"공부","60","35","58.333333333333336"
"에어컨청소","10","2","20.0"
"85인치","20","16","80.0"
"거실콘솔","14","7","50.0"
"벽걸이시계","61","32","52.459016393442624"
"틴케이스","13","5","38.46153846153846"
"화장대의자","373","205","54.9597855227882"
"우드타일","20","9","45.0"
"영양제정리","26","20","76.92307692307692"
"작은창암막커튼","11","8","72.72727272727273"
"욕실발매트","58","32","55.172413793103445"
"싱글침대프레임","43","22","51.16279069767442"
"거실협탁","50","26","52.0"
"바디필로우","86","14","16.27906976744186"
"거실장1200","14","8","57.142857142857146"
"모듈테이블","55","27","49.09090909090909"
"주방렌지대","10","8","80.0"
"짧은커튼","17","7","41.1764705882353"
"계란말이팬","26","6","23.076923076923077"
"tv거실장","19","16","84.21052631578948"
"그릇정리대","44","24","54.54545454545455"
"티스푼","32","4","12.5"
"파티","14","9","64.28571428571429"
"세스카체어","12","6","50.0"
"노래방","27","19","70.37037037037037"
"수저정리","17","14","82.3529411764706"
"우드 인테리어","19","13","68.42105263157895"
"행거가림막","10","6","60.0"
"아기이불","18","10","55.55555555555556"
"줄눈","31","14","45.16129032258065"
"화이트 인테리어","13","10","76.92307692307692"
"옷서랍","14","6","42.857142857142854"
"결혼사진","13","11","84.61538461538461"
"모듈 선반","39","14","35.8974358974359"
"소주잔","37","8","21.62162162162162"
"저상침대","65","25","38.46153846153846"
"비키니옷장","31","10","32.25806451612903"
"미닫이문","62","39","62.903225806451616"
"데스크정리","14","7","50.0"
"약상자","10","3","30.0"
"야자수","11","6","54.54545454545455"
"콘센트가리기","16","12","75.0"
"캠핑매트","10","1","10.0"
"키보드패드","10","6","60.0"
"낮은2층침대","10","8","80.0"
"돌돌이","33","9","27.272727272727273"
"까사마루","19","7","36.8421052631579"
"미니식탁","14","3","21.428571428571427"
"무헤드 침대","12","7","58.333333333333336"
"떡갈고무나무","12","9","75.0"
"토퍼패드","14","4","28.571428571428573"
"원형테이블보","10","7","70.0"
"안마기","10","1","10.0"
"갤럭시탭s8","13","0","0.0"
"루바벽","11","6","54.54545454545455"
"서재책장","16","14","87.5"
"서랍장","1401","584","41.68451106352605"
"미디책상","16","12","75.0"
"딥디크","15","8","53.333333333333336"
"컵정리대","19","15","78.94736842105263"
"웜그레이테일","12","7","58.333333333333336"
"유리창청소","12","4","33.333333333333336"
"한샘욕실","21","10","47.61904761904762"
"코드삭스","11","4","36.36363636363637"
"와이드서랍장","55","29","52.72727272727273"
"안방그릴","15","0","0.0"
"빌레로이앤보흐아우든","11","7","63.63636363636363"
"광목천","23","10","43.47826086956522"
"접이식욕조","19","10","52.63157894736842"
"김치냉장고자리","98","75","76.53061224489795"
"여자방","14","5","35.714285714285715"
"일본풍","17","11","64.70588235294117"
"작업책상","12","8","66.66666666666667"
"전자피아노","24","18","75.0"
"거실 인테리어","19","14","73.6842105263158"
"네스프레소","94","34","36.170212765957444"
"행복주택 36형","65","54","83.07692307692308"
"펫도어","29","26","89.65517241379311"
"클럽메사","12","10","83.33333333333333"
"천장조명","31","20","64.51612903225806"
"단스탠드","143","77","53.84615384615385"
"인터폰","32","15","46.875"
"슬라이드옷장","14","9","64.28571428571429"
"인형","103","31","30.097087378640776"
"드레스룸중문","15","10","66.66666666666667"
"북동향","50","32","64.0"
"플리츠조명","14","8","57.142857142857146"
"1400책상","12","4","33.333333333333336"
"스텐드조명","99","40","40.4040404040404"
"9평","17","12","70.58823529411765"
"보냉백","11","2","18.181818181818183"
"만화방","15","9","60.0"
"화장실정리","21","15","71.42857142857143"
"4평방","10","7","70.0"
"접이식책상","62","25","40.32258064516129"
"문발","25","15","60.0"
"스타우브꼬꼬떼","10","6","60.0"
"프린터기","24","12","50.0"
"쇼룸","13","4","30.76923076923077"
"지누스 매트리스","13","4","30.76923076923077"
"스텐바이미","10","6","60.0"
"엔틱화장대","10","8","80.0"
"음식물쓰레기통","201","50","24.875621890547265"
"노트북거치대","64","38","59.375"
"씽크대수납","12","8","66.66666666666667"
"아고라이팅","27","25","92.5925925925926"
"딸방","50","41","82.0"
"잠옷","124","42","33.87096774193548"
"조화식물","17","11","64.70588235294117"
"연두색 벽지","17","11","64.70588235294117"
"모루유리중문","14","9","64.28571428571429"
"칼소독기","13","7","53.84615384615385"
"스누피","34","14","41.1764705882353"
"쿠첸","11","3","27.272727272727273"
"멀티탭정리","12","8","66.66666666666667"
"샌드그레이주방","22","16","72.72727272727273"
"상부장","55","36","65.45454545454545"
"키즈침대","44","35","79.54545454545455"
"우드","148","73","49.32432432432432"
