"search_keyword","cqc","iqc","avg_object_idx","rank_to_clickcnt","object_idx_list","object_id_list"
"시스템헹거","37.0","16.0","2.3846153846153846","{0=1, 1=5, 2=1, 3=2, 4=2, 5=2}","[3, 2, 1, 1, 1, 3, 4, 5, 0, 1, 5, 1, 4]","[829308, 9646025, 14047164, 14307585, 14047164, 9646025, 5183816, 12124574, 12124575, 9646025, 829308, 14047164, 5183816]"
"조명갓","11.0","3.0","3.75","{1=1, 3=1, 4=1, 7=1}","[1, 7, 3, 4]","[9068942, 13688074, 9889933, 11921695]"
"포인트러그","10.0","3.0","3.142857142857143","{0=2, 1=1, 4=1, 5=2, 7=1}","[5, 4, 1, 0, 5, 0, 7]","[11648065, 10764248, 12101837, 14582874, 11648065, 14582874, 8111]"
"패브릭포스터","4074.0","1723.0","3.076923076923077","{0=90, 1=40, 2=100, 3=67, 4=57, 5=38, 6=28, 7=35, 8=26}","[7, 2, 3, 5, 2, 2, 6, 8, 2, 1, 7, 3, 0, 2, 0, 2, 2, 4, 5, 2, 0, 4, 2, 2, 2, 1, 5, 3, 8, 8, 4, 0, 2, 1, 6, 2, 2, 7, 7, 4, 0, 3, 3, 2, 0, 7, 2, 3, 0, 2, 3, 5, 4, 8, 4, 8, 5, 7, 0, 1, 6, 7, 4, 3, 3, 1, 5, 0, 6, 5, 0, 2, 1, 2, 5, 2, 0, 1, 2, 5, 7, 8, 0, 2, 4, 3, 4, 2, 2, 7, 2, 1, 8, 1, 6, 0, 5, 1, 0, 4, 1, 0, 2, 5, 0, 3, 3, 2, 2, 7, 4, 4, 3, 2, 3, 2, 3, 0, 0, 0, 3, 0, 3, 3, 2, 0, 7, 0, 5, 4, 0, 4, 2, 5, 1, 6, 4, 0, 3, 3, 2, 0, 2, 2, 4, 2, 1, 1, 8, 0, 5, 0, 7, 4, 4, 6, 3, 1, 4, 4, 0, 3, 0, 0, 1, 5, 8, 4, 0, 4, 2, 8, 0, 0, 2, 5, 7, 2, 3, 3, 4, 2, 3, 0, 2, 2, 0, 3, 0, 5, 8, 0, 0, 2, 1, 0, 0, 6, 6, 2, 4, 1, 6, 2, 0, 4, 1, 0, 0, 5, 5, 6, 4, 2, 2, 2, 3, 0, 4, 0, 0, 2, 5, 2, 7, 4, 7, 3, 2, 3, 1, 3, 5, 7, 1, 4, 2, 0, 0, 5, 6, 0, 0, 0, 2, 6, 4, 4, 5, 5, 4, 8, 3, 4, 3, 2, 2, 4, 7, 3, 1, 8, 4, 0, 6, 3, 1, 3, 3, 6, 3, 2, 2, 0, 4, 1, 0, 2, 0, 4, 8, 0, 3, 1, 6, 0, 8, 7, 2, 4, 3, 3, 7, 0, 3, 2, 7, 2, 2, 2, 0, 1, 0, 5, 7, 1, 2, 0, 5, 2, 6, 5, 3, 6, 7, 7, 0, 8, 3, 7, 5, 2, 2, 2, 6, 2, 2, 0, 1, 8, 0, 2, 0, 0, 7, 4, 1, 8, 4, 3, 4, 4, 6, 3, 3, 5, 1, 3, 2, 2, 1, 4, 0, 3, 3, 0, 0, 5, 6, 2, 3, 2, 5, 7, 1, 7, 0, 2, 1, 8, 0, 8, 7, 2, 4, 6, 2, 3, 1, 4, 4, 3, 0, 2, 0, 8, 7, 6, 6, 5, 3, 2, 0, 0, 3, 2, 4, 3, 8, 2, 5, 6, 3, 7, 2, 8, 2, 1, 4, 7, 0, 4, 5, 3, 2, 1, 2, 4, 4, 1, 5, 8, 1, 3, 6, 4, 1, 0, 7, 2, 0, 3, 0, 0, 4, 2, 2, 7, 6, 2, 5, 3, 0, 2, 4, 2, 0, 2, 3, 2, 0, 0, 7, 3, 2, 3, 0, 2, 2, 5, 2, 8, 0, 5, 0, 3, 0, 2, 1, 3, 8, 6, 0, 2, 7, 3, 4, 3, 0, 4, 4]","[11981561, 12215765, 12215765, 12995816, 12215765, 11085155, 14740201, 11131593, 11085155, 11085155, 14740201, 12215765, 12588851, 12215765, 11077398, 12215765, 12215765, 13046626, 9891359, 13390933, 14251906, 14251906, 13390933, 13390933, 13390933, 11085155, 14740201, 13046626, 11131593, 14340808, 12995816, 11077398, 12215765, 11085155, 14740201, 11085155, 11085155, 10288081, 11981561, 12995816, 11077398, 13046626, 12215765, 13390933, 11077398, 11981561, 13390933, 13046626, 11077398, 11085155, 13046626, 12995816, 12215765, 3523340, 13390933, 3523340, 9891359, 14740201, 11077398, 11085155, 14740201, 11981561, 12215765, 13046626, 13046626, 14251906, 12995816, 11077398, 11981561, 9891359, 11077398, 12215765, 11085155, 12215765, 12995816, 13390933, 11077398, 14251906, 11085155, 12995816, 11981561, 14340808, 11077398, 13390933, 13046626, 12215765, 13046626, 13390933, 12215765, 14976140, 13390933, 14251906, 11131519, 13390933, 14740201, 13046626, 11981561, 11085155, 14251906, 12995816, 14251906, 11077398, 12215765, 9891359, 11077398, 11085155, 13046626, 13390933, 12215765, 11981561, 14740201, 12995816, 12215765, 13390933, 12215765, 12215765, 12215765, 11077398, 11077398, 12588851, 12215765, 11077398, 13046626, 13390933, 13390933, 11077398, 11981561, 14251906, 12995816, 13046626, 11077398, 12995816, 12215765, 12995816, 11085155, 11981561, 13046626, 11077398, 12215765, 13046626, 12215765, 11077398, 13943392, 13390933, 13046626, 12215765, 11077398, 13390933, 11131593, 11077398, 3523340, 13390931, 11981561, 13390933, 13046626, 11981561, 12215765, 11085155, 12995816, 12215765, 14251906, 12215765, 11077398, 14251906, 14251906, 11131593, 14340808, 12995816, 11077398, 12215765, 13390933, 11131519, 12588851, 14251906, 13390933, 14740201, 9108901, 13390933, 13046626, 13046626, 12215765, 12215765, 12215765, 11077398, 13390933, 13390933, 14251906, 13046626, 11077398, 12995816, 11131519, 11077398, 11077398, 12215765, 11085155, 14251906, 14251906, 14740201, 14740201, 12215765, 13046626, 11085155, 11981561, 12215765, 13046626, 14740201, 11077398, 12588851, 11077398, 14740201, 14740201, 11981561, 12215765, 12215765, 13390933, 12215765, 13046626, 14251906, 12995816, 14251906, 14251906, 12215765, 12995816, 13390933, 11131519, 13046626, 14976140, 13046626, 13390933, 12215765, 11085155, 13046626, 14740201, 11981561, 12403548, 13390933, 12215765, 12588851, 12588851, 14740201, 14976140, 13046626, 11077398, 14251906, 13390933, 14740201, 13046626, 13046626, 14740201, 11981561, 13046626, 12177062, 13390933, 11085155, 12215765, 12215765, 14251906, 13046626, 11981561, 13046626, 11085155, 11131593, 12995816, 11077398, 14740201, 13046626, 13390931, 12995816, 12215765, 11981561, 12215765, 12215765, 12215765, 12588851, 12215765, 11085155, 11077398, 12215765, 11077398, 12995816, 11131593, 14251906, 13046626, 14251906, 12995816, 14251906, 3523340, 12177062, 11085155, 12995816, 13046626, 12215765, 10288081, 11077398, 12215765, 12215765, 10288081, 13390933, 13390933, 12215765, 13390931, 11077398, 11077398, 3523340, 9872698, 12403548, 12215765, 11077398, 14740201, 13390933, 14740201, 9891359, 12215765, 14740201, 3523340, 11981561, 11077398, 11131593, 13046626, 14740201, 9891359, 11085155, 12215765, 12215765, 11981561, 13390933, 14251906, 14251906, 11085155, 14862687, 11077398, 13943392, 12588851, 14251906, 11981561, 13390933, 12403548, 10288081, 12995816, 12215765, 13046626, 12215765, 12995816, 12215765, 13046626, 12995816, 11085155, 11085155, 12215765, 12215765, 11085155, 13046626, 11077398, 13046626, 12215765, 12588851, 11077398, 12995816, 14740201, 13390933, 13390933, 12215765, 12995816, 11981561, 11077398, 14976140, 12588851, 11085155, 11085155, 14862687, 11077398, 11131519, 10288081, 11085155, 13046626, 14740201, 13390933, 12215765, 11085155, 12995816, 12995816, 13046626, 13390931, 13390933, 11077398, 12177062, 11981561, 14740201, 14740201, 12995816, 12215765, 11085155, 11077398, 11077398, 13046626, 13390933, 12995816, 12215765, 11131593, 13390933, 12995816, 14740201, 12215765, 11981561, 13390933, 3523340, 13390933, 11085155, 12215765, 10288081, 14251906, 12995816, 9891359, 14251906, 13390933, 12112926, 13390933, 13046626, 12995816, 11077398, 9891359, 3523340, 12112926, 12215765, 14740201, 12215765, 11077398, 11077398, 11981561, 13390933, 11077398, 12215765, 12588851, 11077398, 13046626, 13390933, 13390933, 14976140, 14740201, 12215765, 12995816, 12215765, 11077398, 12215765, 12995816, 12215765, 14251906, 11085155, 11085155, 13390933, 11077398, 11077398, 11981561, 12215765, 13390933, 12215765, 14251906, 12215765, 13943392, 12995816, 11085155, 11131593, 11077398, 14740201, 11077398, 13390933, 12588851, 11085155, 11085155, 12215765, 3523340, 14740201, 11077398, 13390933, 11981561, 13390933, 13390933, 13046626, 11077398, 13390933, 13046626]"
"접이식사다리","36.0","16.0","1.5714285714285714","{0=2, 1=4, 7=1}","[7, 1, 0, 0, 1, 1, 1]","[33382, 11493668, 11493668, 11675640, 11493668, 11493668, 11493668]"
"순면침대패드","11.0","0.0","8.0","{8=1}","[8]","[10608963]"
"물막이","349.0","150.0","3.25","{0=3, 1=2, 2=3, 3=3, 4=1, 5=4, 6=4}","[6, 5, 5, 6, 1, 2, 0, 5, 0, 2, 3, 2, 6, 3, 6, 5, 1, 0, 4, 3]","[14612562, 8709646, 11994036, 12188553, 11994041, 8709646, 11994041, 8709646, 11112111, 8709646, 14612562, 8709646, 12188553, 11112111, 12188553, 8709646, 10961967, 11994041, 14612562, 14612562]"
"접이식테이블","3943.0","2143.0","3.053061224489796","{0=73, 1=24, 2=31, 3=17, 4=14, 5=25, 6=18, 7=22, 8=21}","[0, 7, 0, 1, 6, 5, 3, 1, 0, 2, 1, 0, 7, 7, 5, 0, 4, 5, 1, 2, 2, 4, 8, 8, 5, 0, 8, 2, 8, 0, 7, 2, 4, 2, 0, 3, 1, 0, 1, 7, 0, 2, 0, 0, 3, 5, 8, 1, 3, 2, 2, 0, 2, 8, 0, 7, 3, 2, 0, 7, 2, 0, 1, 0, 8, 7, 0, 6, 6, 1, 4, 8, 4, 0, 0, 4, 1, 5, 5, 0, 0, 7, 5, 0, 5, 6, 3, 7, 0, 7, 6, 8, 1, 2, 2, 6, 0, 4, 1, 5, 2, 5, 7, 1, 0, 3, 2, 3, 1, 2, 0, 7, 7, 0, 0, 0, 6, 8, 3, 2, 1, 1, 4, 3, 6, 0, 0, 4, 8, 0, 2, 5, 6, 0, 8, 0, 0, 0, 8, 8, 6, 3, 7, 7, 5, 5, 4, 2, 1, 0, 3, 5, 8, 6, 0, 5, 7, 5, 2, 0, 5, 8, 2, 0, 8, 6, 0, 8, 8, 0, 2, 0, 0, 6, 2, 0, 6, 1, 1, 0, 5, 1, 0, 2, 1, 7, 1, 0, 0, 7, 0, 2, 0, 0, 1, 0, 7, 0, 0, 0, 6, 0, 8, 5, 3, 4, 0, 5, 3, 8, 4, 1, 0, 3, 2, 0, 5, 6, 0, 0, 6, 3, 3, 2, 7, 2, 2, 4, 2, 5, 6, 5, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7]","[9556848, 15355213, 9556848, 12367668, 11935072, 9472531, 9472531, 13052255, 12469106, 8834211, 13052255, 9556848, 12469106, 14146560, 9472531, 9556848, 11935072, 11935072, 13921285, 3858231, 3858231, 11935072, 14146560, 14146560, 11935072, 9556848, 15355213, 12469106, 14146560, 9556848, 11082143, 3858231, 11935072, 8834211, 13921285, 12469106, 12367668, 9556848, 8834211, 12469106, 9556848, 3858231, 9556848, 9556848, 9472531, 11935072, 11935072, 13921285, 9472531, 8834211, 8834211, 9556848, 8834211, 15355213, 13052255, 14146560, 12469106, 8834211, 13921285, 15355213, 3858231, 9556848, 13921285, 9556848, 14146560, 12469106, 9556848, 14146560, 11082143, 13052255, 14808236, 14146560, 11935072, 9556848, 9556848, 11935072, 13052255, 11935072, 10631925, 9556848, 9556848, 12469106, 9472531, 9556848, 11082143, 11082143, 9472531, 11935072, 9556848, 15355213, 14146560, 14146560, 8834211, 10631925, 3858231, 11082143, 9556848, 11935072, 13052255, 11935072, 8834211, 11935072, 14146560, 13921285, 13921285, 12469106, 8834211, 9472531, 13052255, 12469106, 13921285, 14146560, 11935072, 9556848, 9556848, 13921285, 11082143, 12469106, 11935072, 8834211, 12367668, 13052255, 9472531, 9472531, 14146560, 13052255, 13921285, 10804021, 11935072, 9556848, 12469106, 11935072, 11082143, 9556848, 14146560, 9556848, 9556848, 9556848, 15355213, 14146560, 11935072, 12469106, 14146560, 15355213, 10631925, 10631925, 11935072, 12469106, 13052255, 13921285, 11935072, 11935072, 12469106, 15355213, 13921285, 11082143, 12469106, 11082143, 8834211, 9556848, 9472531, 15355211, 8834211, 9556848, 14146560, 14146560, 9556848, 15355213, 15355213, 9556848, 8525919, 9556848, 9556848, 11935072, 14340234, 13921285, 14146560, 13052255, 13052255, 9556848, 9472531, 13921285, 13921285, 8834211, 8834211, 11935072, 12367668, 9556848, 13052255, 12469106, 9556848, 3858231, 9556848, 9556848, 12367668, 9556848, 15355213, 9556848, 9556848, 9556848, 11082143, 9556848, 14146560, 11935072, 12469106, 10631925, 9556848, 11082143, 12469106, 15355213, 11935072, 13921285, 9556848, 9472531, 8834211, 9556848, 11935072, 11082143, 9556848, 13921285, 11082143, 12469106, 12469106, 8834211, 15355213, 12469106, 8834211, 11935072, 3858231, 10631925, 11935072, 9472531, 13921285, 11935072, 12469106, 9556848, 13921285, 9556848, 11935072, 13921285, 9556848, 9556848, 9556848, 9556848, 15355213]"
"강아지침대","19.0","9.0","5.333333333333333","{0=2, 1=1, 3=1, 4=1, 5=1, 6=1, 7=3, 8=5}","[5, 0, 8, 8, 7, 6, 7, 1, 3, 8, 0, 4, 8, 7, 8]","[8189495, 14370662, 11622379, 11622379, 11622380, 10118588, 11622380, 13813752, 13583736, 11622379, 14370662, 8189496, 11622379, 11622380, 11622379]"
"사무실","18.0","15.0","2.675925925925926","{0=18, 1=25, 2=12, 3=22, 4=7, 5=10, 6=6, 7=4, 8=4}","[7, 1, 2, 3, 3, 1, 1, 2, 1, 0, 1, 1, 1, 3, 5, 0, 4, 1, 4, 1, 0, 2, 1, 5, 5, 0, 0, 5, 0, 2, 6, 4, 1, 1, 2, 3, 3, 4, 4, 1, 5, 3, 3, 1, 0, 3, 2, 5, 5, 0, 0, 0, 7, 8, 1, 5, 3, 3, 2, 1, 3, 3, 5, 2, 3, 1, 1, 1, 8, 1, 2, 0, 0, 4, 1, 4, 6, 6, 0, 3, 3, 7, 0, 1, 6, 7, 2, 5, 6, 3, 3, 1, 3, 1, 3, 3, 2, 0, 3, 0, 0, 3, 6, 2, 8, 0, 1, 8]","[8033405, 12040284, 1279214, 3579257, 3579257, 6233898, 12040284, 7750951, 12040284, 11919672, 12040284, 12040284, 6233898, 1279214, 3579257, 11919672, 7750951, 6233898, 7750951, 6233898, 11919672, 7750951, 1279214, 13777582, 13777582, 11919672, 11919672, 3579257, 11919672, 1279214, 8724043, 12167151, 12040284, 12040284, 1279214, 3579257, 9465014, 7750951, 12167151, 12040284, 3579257, 7750951, 7750951, 12040284, 11919672, 3579257, 6233898, 3579257, 3579257, 11919672, 11919672, 11919672, 13777582, 8366797, 12040284, 3579257, 3579257, 9465014, 7750951, 6233898, 6233898, 7750951, 3579257, 1279214, 6233898, 12040284, 6233898, 6233898, 14482050, 12040284, 1279214, 11919672, 11919672, 12167151, 6233898, 3579257, 14482050, 8724043, 11919672, 3579257, 3579257, 8033405, 11919672, 6233898, 14482050, 8033405, 7750951, 3579257, 8724043, 6233898, 6233898, 12040284, 3579257, 12040284, 3579257, 7750951, 1279214, 11919672, 6233898, 11919672, 11919672, 3579257, 12167151, 1279214, 14482050, 11919672, 6233898, 8033405]"
"골드트레이","17.0","7.0","4.5","{2=1, 7=1}","[7, 2]","[4093878, 10417513]"
"냉동실정리","42.0","32.0","3.0","{0=25, 1=22, 2=13, 3=8, 4=12, 5=10, 6=11, 7=8, 8=7}","[4, 7, 1, 7, 0, 2, 4, 2, 5, 0, 2, 0, 5, 3, 0, 1, 7, 6, 8, 4, 6, 4, 0, 0, 6, 2, 3, 6, 1, 0, 0, 1, 4, 7, 4, 5, 1, 3, 8, 0, 0, 7, 8, 2, 3, 5, 1, 4, 0, 0, 4, 2, 6, 5, 7, 8, 1, 3, 1, 0, 0, 1, 0, 7, 2, 2, 0, 1, 2, 0, 4, 6, 1, 5, 1, 0, 5, 1, 1, 1, 6, 3, 1, 0, 3, 6, 6, 2, 8, 2, 8, 5, 7, 0, 2, 1, 1, 3, 4, 0, 1, 6, 1, 1, 0, 6, 2, 4, 5, 8, 0, 0, 1, 4, 5, 0]","[12501887, 4736266, 7447998, 4736266, 11863213, 15016582, 12501887, 15016582, 3589132, 11863213, 15016582, 11863213, 3589132, 12501887, 11863213, 7447998, 52126, 3214372, 4736266, 12501887, 14161422, 12501887, 11863213, 11863213, 3214372, 15016582, 12501884, 52126, 7447998, 11863213, 11863213, 7447998, 12501887, 52126, 12501887, 7670226, 7447998, 12501884, 3019641, 11863213, 11863213, 3019641, 52127, 15016582, 12501884, 3589132, 7447998, 12501887, 11863213, 11863213, 12501887, 15016582, 3214372, 3589132, 52126, 3019641, 7447998, 3019641, 7447998, 11863213, 11863213, 7447998, 11863213, 3589132, 15016582, 15016582, 11863213, 7447998, 15016582, 11863213, 12501887, 11415545, 7447998, 3589132, 7447998, 11863213, 3589132, 7447998, 7447998, 7447998, 52126, 3019641, 7447998, 11863213, 12501884, 3589132, 3214372, 15016582, 14161422, 15016582, 3019641, 3589132, 3019641, 11863213, 15016582, 7447998, 7447998, 12501884, 12501887, 11863213, 7447998, 3214372, 7447998, 7447998, 11863213, 4736266, 12501884, 12501887, 3589132, 3019641, 11863213, 11863213, 7447998, 12501887, 3589132, 11863213]"
"전화기","21.0","8.0","2.857142857142857","{0=6, 1=1, 3=1, 4=1, 5=1, 6=2, 7=1, 8=1}","[3, 6, 0, 0, 5, 0, 1, 8, 4, 6, 0, 7, 0, 0]","[10855974, 9032245, 12693073, 12693073, 9037383, 12693073, 10855967, 11874390, 9037383, 9032245, 12693073, 12693072, 12693073, 12693073]"
"드립서버","16.0","6.0","2.0","{2=1}","[2]","[10056955]"
"저울","68.0","32.0","1.935483870967742","{0=9, 1=6, 2=8, 3=3, 4=1, 5=1, 6=2, 8=1}","[2, 2, 1, 2, 1, 1, 1, 0, 4, 0, 2, 2, 1, 6, 3, 1, 2, 5, 0, 0, 0, 8, 0, 3, 2, 0, 6, 2, 0, 3, 0]","[13211526, 13211526, 15271530, 13211526, 15271530, 15271530, 15271530, 13617701, 13737093, 13617701, 13211526, 13211526, 15271530, 12438142, 14585133, 15271530, 13211526, 13737093, 13617701, 13617701, 13617701, 14399246, 13617701, 14585133, 13211526, 13617701, 12438142, 13211526, 13617701, 14585133, 13617701]"
"2인용식탁","114.0","76.0","2.7","{0=33, 1=13, 2=7, 3=12, 4=8, 5=9, 6=3, 7=8, 8=7}","[2, 0, 7, 2, 3, 8, 0, 8, 0, 0, 6, 8, 4, 1, 1, 3, 0, 0, 0, 5, 1, 0, 6, 5, 3, 3, 3, 8, 4, 8, 4, 1, 0, 1, 0, 2, 7, 0, 0, 3, 0, 4, 0, 0, 2, 7, 8, 0, 1, 5, 0, 0, 1, 7, 1, 0, 4, 3, 8, 5, 2, 5, 5, 1, 0, 7, 1, 0, 5, 3, 1, 0, 0, 0, 4, 4, 3, 5, 4, 0, 0, 2, 7, 1, 6, 2, 0, 0, 3, 5, 3, 1, 0, 0, 7, 0, 3, 7, 0, 0]","[5453922, 3357957, 9971509, 5453922, 8789798, 11359510, 3357957, 9971509, 3357957, 16317, 16436, 9971509, 456780, 16317, 16317, 8789798, 16317, 3357957, 3357957, 11196882, 3357957, 3357957, 12328255, 16427, 456780, 456780, 8789798, 12328255, 456780, 5791564, 456780, 16317, 3357957, 16317, 3357957, 8789798, 12328255, 3357957, 3357957, 8789798, 3357957, 456780, 3357957, 3357957, 5453922, 16436, 5791564, 3357957, 16317, 11196882, 3357957, 3357957, 16317, 9971509, 16317, 3357957, 456780, 8789798, 11359510, 11196882, 5453922, 16427, 11196882, 16317, 3357957, 12328255, 16317, 3357957, 11196882, 8789798, 16317, 3357957, 3357957, 16317, 11196882, 456780, 456780, 16427, 456780, 16317, 3357957, 5453922, 12328255, 16317, 16436, 5453922, 3357957, 10298225, 456780, 16436, 8789798, 16317, 3357957, 3357957, 12510931, 3357957, 8789798, 12328255, 3357957, 3357957]"
"잡지꽂이","63.0","25.0","3.0869565217391304","{0=5, 1=6, 2=3, 4=1, 5=1, 6=2, 7=2, 8=3}","[0, 2, 0, 4, 1, 6, 1, 2, 7, 6, 1, 1, 0, 1, 8, 2, 1, 8, 7, 5, 0, 8, 0]","[9892142, 13814065, 12461470, 11450802, 9892142, 11450802, 14172717, 14172717, 15074350, 11450802, 9892142, 14172717, 12461470, 9892142, 15343697, 13814065, 14172717, 7746388, 15074350, 11450802, 12461470, 7746388, 9892142]"
"수저세트","1519.0","870.0","3.406779661016949","{0=9, 1=9, 2=8, 3=5, 4=7, 5=8, 6=3, 7=5, 8=5}","[4, 0, 7, 4, 1, 5, 2, 0, 0, 1, 5, 0, 8, 5, 4, 2, 6, 2, 1, 0, 5, 3, 0, 0, 0, 2, 5, 1, 5, 0, 3, 8, 7, 4, 3, 7, 7, 4, 1, 1, 2, 8, 5, 4, 5, 8, 2, 6, 4, 1, 1, 2, 3, 1, 6, 7, 2, 3, 8]","[4295856, 14449671, 13542718, 6011424, 11779596, 7470043, 12265015, 8507302, 8507302, 12265015, 7470043, 8507302, 13542718, 6011424, 4295856, 4295856, 7470043, 14449671, 11779596, 8507302, 6011424, 12265015, 8507302, 8507302, 14449671, 14449671, 6011424, 11779596, 7470043, 14449671, 12265015, 13542718, 13542718, 6011424, 12265015, 13542718, 13542718, 6011424, 11779596, 14449671, 4295856, 13542718, 6011424, 6011424, 8507302, 13542718, 4295856, 7470043, 6011424, 12265015, 11779596, 4295856, 6011424, 11779596, 7470043, 13542718, 12265015, 12265015, 13542718]"
"인테리어액자","216.0","123.0","2.7","{0=7, 1=3, 2=5, 3=4, 4=3, 5=5, 6=2, 7=1}","[2, 3, 2, 0, 4, 2, 0, 6, 0, 0, 2, 4, 1, 1, 7, 4, 0, 3, 0, 3, 6, 5, 2, 0, 3, 5, 5, 5, 1, 5]","[9824184, 11860970, 53681, 12758087, 6780533, 9824184, 12758087, 6780533, 12758087, 12758087, 53681, 6780533, 8775477, 8775477, 9841933, 6780533, 12758087, 6780533, 12758087, 11860970, 3672543, 14631766, 53681, 12758087, 8189498, 6780533, 6780533, 11860970, 14355556, 6780533]"
"기저귀갈이대","66.0","83.0","4.409090909090909","{0=4, 1=1, 4=6, 5=4, 6=2, 8=5}","[4, 6, 5, 8, 0, 4, 8, 0, 0, 4, 8, 6, 8, 0, 8, 5, 5, 4, 4, 1, 4, 5]","[13323063, 14273575, 14371017, 12043644, 13872903, 13323063, 14273573, 13872903, 13872903, 11074303, 14273573, 14371017, 14273573, 13872903, 14273573, 14371017, 14371017, 13323063, 13323063, 13962510, 14371017, 13323063]"
"쇼파패드","1310.0","778.0","2.906474820143885","{0=36, 1=16, 2=22, 3=18, 4=9, 5=8, 6=5, 7=16, 8=9}","[2, 2, 5, 0, 3, 6, 0, 3, 3, 4, 0, 2, 1, 1, 4, 7, 4, 8, 3, 4, 0, 8, 0, 0, 5, 2, 8, 2, 0, 5, 2, 0, 7, 4, 8, 3, 7, 0, 0, 7, 1, 7, 1, 0, 7, 1, 4, 7, 3, 1, 0, 3, 1, 4, 7, 5, 1, 2, 6, 0, 2, 1, 7, 0, 0, 3, 8, 7, 6, 2, 0, 2, 0, 0, 5, 8, 0, 0, 6, 2, 7, 3, 2, 6, 5, 5, 2, 0, 0, 3, 7, 2, 0, 0, 0, 3, 8, 8, 1, 0, 2, 7, 0, 0, 0, 4, 3, 0, 0, 2, 0, 1, 7, 0, 1, 5, 4, 1, 0, 1, 3, 1, 3, 7, 3, 3, 7, 2, 2, 0, 2, 2, 2, 1, 3, 2, 8, 0, 3]","[12999555, 9441953, 12620131, 10190541, 8557211, 13114172, 10190541, 8557211, 9441953, 14670273, 10190541, 12999555, 9441953, 11520025, 8557211, 5862035, 10007032, 4003253, 9441953, 10007032, 10190541, 13114172, 11520025, 10190541, 10007032, 9441953, 4003253, 12999555, 10190541, 12620131, 12999555, 10190541, 5862035, 8557211, 7725574, 9910962, 12365249, 11520025, 11520025, 5862035, 11520025, 4003253, 14833492, 10190541, 5862035, 14833492, 10007032, 5862035, 10007032, 12999555, 10190541, 9441953, 11520025, 8557211, 5862035, 4003253, 11520025, 9441953, 12365249, 10190541, 12999555, 11520025, 5862035, 11520025, 10190541, 9441953, 13114172, 5862035, 12365249, 12999555, 11520025, 9441953, 11520025, 10190541, 12620131, 7725574, 10190541, 11520025, 13114172, 8557211, 5862035, 9910962, 9441953, 12365249, 12306763, 13586977, 9441953, 10190541, 11520025, 8557211, 5862035, 9441953, 11520025, 11520025, 10190541, 8557211, 7725574, 7725574, 12999555, 11520025, 9441953, 5862035, 11520025, 11520025, 10190541, 8557211, 9441953, 11520025, 10190541, 12999555, 10190541, 11520025, 4003253, 11520025, 14833492, 10007032, 8557211, 11520025, 11520025, 14833492, 9441953, 12999555, 8557211, 5862035, 9910962, 9910962, 5862035, 14833492, 9441953, 10190541, 9441953, 12999555, 12999555, 14833492, 8557211, 14833492, 4003253, 11520025, 10007032]"
"집들이선물","299.0","212.0","3.074074074074074","{0=5, 1=6, 2=3, 3=1, 4=3, 5=3, 6=2, 7=3, 8=1}","[1, 4, 4, 0, 5, 8, 0, 1, 5, 1, 5, 7, 1, 6, 0, 0, 3, 7, 2, 6, 2, 1, 7, 1, 2, 0, 4]","[11065612, 13795257, 13795257, 12355493, 12049901, 14680479, 11981470, 12355493, 14305187, 11188435, 13815956, 14680479, 11188435, 13815956, 11981470, 11981470, 13348786, 14680479, 12480143, 14305187, 12480143, 11188435, 14305187, 11188435, 12480143, 12355493, 13795257]"
"체나레","17.0","13.0","6.0","{5=1, 6=1, 7=1}","[6, 5, 7]","[14229511, 14266377, 15001649]"
"문걸이선반","180.0","47.0","3.0526315789473686","{0=6, 1=1, 2=1, 3=4, 4=3, 7=1, 8=3}","[4, 0, 0, 8, 3, 4, 3, 8, 0, 0, 4, 0, 3, 7, 1, 8, 3, 2, 0]","[9755078, 5349427, 9755078, 7468146, 9755078, 10254744, 9755078, 7468146, 5349427, 5349427, 10254744, 5349427, 9755078, 5413779, 2937856, 7468146, 9755078, 8571810, 9755078]"
"바스켓","154.0","56.0","3.1578947368421053","{0=7, 2=1, 3=2, 4=2, 5=3, 6=1, 7=1, 8=2}","[4, 0, 2, 8, 6, 7, 0, 0, 5, 0, 5, 8, 5, 4, 0, 0, 0, 3, 3]","[12974768, 14942831, 10212296, 12590240, 12590240, 12590240, 14942831, 14942831, 12131260, 14942831, 12974768, 10740989, 12131260, 12974768, 14942831, 14942831, 14942831, 8468974, 8468974]"
"북앤드","67.0","18.0","2.7142857142857144","{1=3, 2=2, 4=1, 8=1}","[2, 1, 1, 8, 1, 2, 4]","[9242393, 9242393, 14422335, 9746583, 14422335, 9242393, 13614180]"
"선반행거","204.0","132.0","3.9","{0=2, 2=1, 3=1, 4=2, 5=1, 6=1, 7=1, 8=1}","[2, 0, 0, 8, 6, 5, 4, 7, 3, 4]","[12176396, 12466122, 12466122, 11879496, 9384048, 9384047, 10376417, 11879496, 9289746, 10376417]"
