search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword.bm25,f__desc.prod.bm25,f__desc.keyword.bm25,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__has_tag,f__is_project
슬리퍼,1,0.023809523809523808,7706618,41.94,2.78,184,4,148,3,0,1264,608,549,171,0.2057033,0.35052153,0.0,0.0,0.33805048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057033,0.35052153,0.0,0.0,0.33805048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.05058365758754864,13076398,15.82,5.2,322,16,237,12,0,1264,608,549,171,0.0,0.33314013,0.0,0.0,0.34989667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33314013,0.0,0.0,0.34989667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.013215859030837005,6967691,32.36,23.88,245,2,207,2,0,1264,608,549,171,0.34104353,0.41962874,0.0,0.0,0.31112304,0.0,0.0,0.0,0.0,0.0,0.0,0.38132006,0.0,0.0,0.0,0.34104353,0.41962874,0.0,0.0,0.31112304,0.0,0.0,0.0,0.0,0.0,0.0,0.38132006,1.0,0.0
슬리퍼,1,0.06435643564356436,10477739,19.43,27.48,263,12,182,12,0,1264,608,549,171,0.30494782,0.0,0.0,0.0,0.25578225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30494782,0.0,0.0,0.0,0.25578225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.0375,7877153,112.6,2.21,82,4,60,2,0,1264,608,549,171,0.3290296,0.27728114,0.0,0.0,0.31438842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290296,0.27728114,0.0,0.0,0.31438842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.025,9694614,28.07,21.61,259,5,220,5,0,1264,608,549,171,0.3290296,0.35166982,0.0,0.0,0.12049215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290296,0.35166982,0.0,0.0,0.12049215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.046875,11570567,152.56,2.93,52,2,44,2,0,1264,608,549,171,0.0,0.34215426,0.0,0.0,0.27838224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34215426,0.0,0.0,0.27838224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.02127659574468085,6091806,14.04,19.22,286,4,215,4,0,1264,608,549,171,0.35984996,0.3836811,0.0,0.0,0.22761446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35984996,0.3836811,0.0,0.0,0.22761446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.041379310344827586,9227183,24.32,53.58,167,5,125,5,0,1264,608,549,171,0.30307212,0.0,0.0,0.0,0.24432316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30307212,0.0,0.0,0.0,0.24432316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.07777777777777778,10538911,34.88,2.58,220,14,160,13,0,1264,608,549,171,0.3290296,0.3551602,0.0,0.0,0.306881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290296,0.3551602,0.0,0.0,0.306881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.02617801047120419,11151338,32.28,2.57,236,4,171,4,0,1264,608,549,171,0.35144335,0.4127797,0.0,0.0,0.24432316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35144335,0.4127797,0.0,0.0,0.24432316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.08333333333333333,5348197,241.05,6.35,19,2,16,2,0,1264,608,549,171,0.35984996,0.37629813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35984996,0.37629813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.06,14136451,190.84,18.89,35,2,30,2,0,1264,608,549,171,0.0,0.28999928,0.0,0.0,0.25689524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28999928,0.0,0.0,0.25689524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.02912621359223301,14272893,80.9,13.48,100,2,83,2,0,1264,608,549,171,0.34895438,0.0,0.0,0.0,0.31661195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34895438,0.0,0.0,0.0,0.31661195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.054279749478079335,12531717,5.05,7.77,579,26,459,25,0,1264,608,549,171,0.0,0.28999928,0.0,0.0,0.22254144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28999928,0.0,0.0,0.22254144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
슬리퍼,1,0.031746031746031744,13033592,14.09,2.12,327,7,232,7,0,1264,608,549,171,0.35984996,0.27728114,0.0,0.0,0.20432556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35984996,0.27728114,0.0,0.0,0.20432556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.014285714285714285,13076399,23.23,2.23,241,2,190,2,0,1264,608,549,171,0.0,0.33314013,0.0,0.0,0.30223647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33314013,0.0,0.0,0.30223647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.07894736842105263,566958,122.56,26.08,70,5,56,5,0,1264,608,549,171,0.32198724,0.0,0.0,0.0,0.20859411,0.0,0.34441897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32198724,0.0,0.0,0.0,0.20859411,0.0,0.34441897,0.0,0.0,0.0,0.0,0.0,1.0,1.0
슬리퍼,1,0.022727272727272728,11636208,58.59,8.98,133,2,112,2,0,1264,608,549,171,0.1694172,0.0,0.0,0.0,0.25045153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694172,0.0,0.0,0.0,0.25045153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
슬리퍼,1,0.022598870056497175,12379615,34.68,5.31,200,3,157,3,0,1264,608,549,171,0.0,0.36172974,0.0,0.0,0.20022818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36172974,0.0,0.0,0.20022818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.03208556149732621,3579263,31.47,10.74,207,5,167,5,0,1264,608,549,171,0.22585955,0.33627075,0.0,0.0,0.28636622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22585955,0.33627075,0.0,0.0,0.28636622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
슬리퍼,1,0.03125,8506225,91.97,3.58,95,2,76,2,0,1264,608,549,171,0.33869922,0.39568707,0.0,0.0,0.31332466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33869922,0.39568707,0.0,0.0,0.31332466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.05333333333333334,6533164,126.52,2.36,66,3,55,3,0,1264,608,549,171,0.26019698,0.36172974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26019698,0.36172974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.024793388429752067,13661034,71.82,3.98,123,2,101,2,0,1264,608,549,171,0.0,0.21215242,0.0,0.0,0.2636793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21215242,0.0,0.0,0.2636793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.024390243902439025,7877152,13.91,21.94,388,7,308,7,0,1264,608,549,171,0.3290296,0.4127797,0.0,0.0,0.31438842,0.0,0.0,0.0,0.0,0.0,0.0,0.38132006,0.0,0.0,0.0,0.3290296,0.4127797,0.0,0.0,0.31438842,0.0,0.0,0.0,0.0,0.0,0.0,0.38132006,1.0,0.0
슬리퍼,1,0.047058823529411764,13229081,13.4,2.41,332,11,235,11,0,1264,608,549,171,0.34895438,0.21215242,0.0,0.0,0.18886612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34895438,0.21215242,0.0,0.0,0.18886612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,1,0.037037037037037035,15597696,74.32,16.67,113,3,88,3,0,1264,608,549,171,0.0,0.28999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
슬리퍼,1,0.06481481481481481,12247779,81.04,6.82,100,6,88,6,0,1264,608,549,171,0.0,0.28999928,0.0,0.0,0.17558149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28999928,0.0,0.0,0.17558149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
슬리퍼,0,0.03333333333333333,11937272,267.7,13.61,10,0,10,0,0,1264,608,549,171,0.0,0.0,0.0,0.0,0.0,0.41764012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41764012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
슬리퍼,0,0.02040816326530612,12246300,190.38,16.96,34,0,29,0,0,1264,608,549,171,0.0,0.0,0.0,0.0,0.0,0.41764012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41764012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
슬리퍼,0,0.02857142857142857,11937273,331.91,17.8,11,0,8,0,0,1264,608,549,171,0.0,0.0,0.0,0.0,0.0,0.37389216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37389216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
슬리퍼,0,0.03225806451612903,11937266,256.82,12.34,11,0,11,0,0,1264,608,549,171,0.0,0.0,0.0,0.0,0.0,0.41764012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41764012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
주방커튼,1,0.125,12260133,142.81,35.32,18,3,12,3,0,408,263,113,66,0.0,0.20329651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47389197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
주방커튼,1,0.0297029702970297,15518954,19.21,6.31,119,2,81,2,0,408,263,113,66,0.538764,0.49328253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3844841,0.0,0.0,0.093914494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.04411764705882353,3689503,49.26,9.63,63,2,48,2,0,408,263,113,66,0.0,0.68798196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10330262,0.57864386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
주방커튼,1,0.10434782608695652,3793555,11.37,5.77,154,11,95,11,0,408,263,113,66,0.6228745,0.17601025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36337975,0.0,0.0,0.0,0.0,0.41028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36337975,1.0,0.0
주방커튼,1,0.05172413793103448,12962903,59.79,36.8,55,2,38,2,0,408,263,113,66,0.0,0.4579383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.05084745762711865,5102562,80.04,5.61,46,2,39,2,0,408,263,113,66,0.0,0.4579383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.07894736842105263,4010546,123.67,4.42,22,2,18,2,0,408,263,113,66,0.0,0.52731574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
주방커튼,1,0.06521739130434782,6820582,35.12,20.47,100,5,72,5,0,408,263,113,66,0.0,0.3947846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36337975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36337975,0.0,1.0
주방커튼,1,0.0851063829787234,14565075,99.84,15.31,40,3,27,3,0,408,263,113,66,0.0,0.21844098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
주방커튼,1,0.041666666666666664,12863726,51.26,5.22,64,2,52,2,0,408,263,113,66,0.0,0.47894266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103375375,0.0,0.0,0.05158081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.04225352112676056,8483826,52.73,27.98,65,2,51,2,0,408,263,113,66,0.0,0.56507826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.04054054054054054,10755182,40.84,28.94,80,2,54,2,0,408,263,113,66,0.4983841,0.0,0.0,0.0,0.301089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10627658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.09259259259259259,5263983,82.23,17.04,44,4,34,4,0,408,263,113,66,0.0,0.38959447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.06666666666666667,15572655,44.58,9.79,79,4,55,4,0,408,263,113,66,0.0,0.50929713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39696655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.07692307692307693,7639424,22.49,19.1,108,6,71,6,0,408,263,113,66,0.0,0.5263865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
주방커튼,1,0.06818181818181818,8928582,84.7,53.85,36,4,24,2,0,408,263,113,66,0.0,0.4579383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.036036036036036036,7894555,14.34,24.19,131,3,91,3,0,408,263,113,66,0.25035706,0.29465532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65453196,0.6868529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.08,8746128,87.91,15.93,42,4,30,3,0,408,263,113,66,0.0,0.38959447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.08888888888888889,14348218,171.27,32.43,9,2,7,2,0,408,263,113,66,0.0,0.17029601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39696655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
주방커튼,1,0.05172413793103448,8746131,64.47,34.8,55,2,38,2,0,408,263,113,66,0.0,0.3844756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29967564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,1,0.0375,13542130,34.62,30.58,79,2,60,2,0,408,263,113,66,0.0,0.25216112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23084499,0.5877972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
주방커튼,1,0.09375,7864777,142.71,34.06,15,2,12,2,0,408,263,113,66,0.0,0.21149328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49299896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
주방커튼,1,0.0625,5317581,12.47,17.26,159,8,108,7,0,408,263,113,66,0.27010798,0.18212128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70616865,0.4245317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,0,0.03636363636363637,11396483,427.25,165.84,4,0,2,0,0,408,263,113,66,0.0,0.09571658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22311902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
주방커튼,0,0.03636363636363637,15410587,361.0,32.0,2,0,2,0,0,408,263,113,66,0.0,0.09749563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22726606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
주방커튼,0,0.03636363636363637,13963571,425.5,165.41,4,0,2,0,0,408,263,113,66,0.0,0.09571658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22311902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
주방커튼,0,0.03636363636363637,14534312,265.5,181.5,2,0,2,0,0,408,263,113,66,0.0,0.08771379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20446423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.0947075208913649,14553863,37.21,39.28,535,35,339,33,0,4022,2969,652,434,0.0,0.14801514,0.0,0.0,0.47061402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22365138,0.0,0.0,0.7343683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.03125,11851376,32.55,11.37,581,13,396,12,1,4022,2969,652,434,0.333721,0.52707636,0.0,0.0,0.35924608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137229,0.59336734,0.0,0.0,0.22662187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
미드센츄리,1,0.0297029702970297,15945722,201.67,35.01,119,2,81,2,0,4022,2969,652,434,0.0,0.5131904,0.0,0.0,0.30592638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57037044,0.0,0.0,0.47738197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.08571428571428572,9853753,450.5,357.48,10,2,8,2,0,4022,2969,652,434,0.0,0.0,0.0,0.0,0.33820415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
미드센츄리,1,0.030959752321981424,14921591,59.71,17.61,474,9,303,9,0,4022,2969,652,434,0.7260207,0.39269757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1176205,0.59336734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미드센츄리,1,0.10509554140127389,11639273,4.4,9.79,985,69,608,65,0,4022,2969,652,434,0.60214794,0.33262342,0.0,0.0,0.5078977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269334,0.39988863,0.0,0.0,0.7925475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.038461538461538464,11268271,233.91,134.6,76,2,58,2,0,4022,2969,652,434,0.60214794,0.39269757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269334,0.59336734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.04329004329004329,14498032,92.87,30.03,301,9,211,9,0,4022,2969,652,434,0.45725927,0.34811088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703895,0.5259967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.031578947368421054,12324188,220.42,80.01,99,2,75,2,0,4022,2969,652,434,0.49382016,0.39269757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.03225806451612903,11060183,26.02,25.13,660,12,383,12,0,4022,2969,652,434,0.548656,0.40919605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84458905,0.6182966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미드센츄리,1,0.07142857142857142,11373009,277.5,280.64,30,2,22,2,0,4022,2969,652,434,0.0,0.0,0.0,0.0,0.48038054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
미드센츄리,1,0.0410958904109589,14599791,101.62,35.34,295,10,199,8,0,4022,2969,652,434,0.0,0.41483083,0.0,0.0,0.29649404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.06542056074766354,12431974,169.6,92.79,136,9,87,6,0,4022,2969,652,434,0.0,0.47041944,0.0,0.0,0.31087124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5891701,0.0,0.0,0.48509818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.044897959183673466,14135696,88.37,19.27,339,10,225,10,0,4022,2969,652,434,0.48414254,0.27204314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7452785,0.4110581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미드센츄리,1,0.027522935779816515,7562916,197.36,44.14,132,2,89,2,0,4022,2969,652,434,0.0,0.0,0.0,0.0,0.6035243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9417678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
미드센츄리,1,0.0678391959798995,15858684,34.3,32.11,630,29,378,26,0,4022,2969,652,434,0.68571657,0.44673347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555772,0.6750158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.06557377049180328,15857032,268.45,151.89,61,3,41,3,0,4022,2969,652,434,0.0,0.43328524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4486525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미드센츄리,1,0.028846153846153848,15597592,192.57,59.61,113,2,84,2,0,4022,2969,652,434,0.0,0.0,0.0,0.0,0.48241842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
미드센츄리,1,0.08571428571428572,7562907,79.5,54.58,12,2,8,2,0,4022,2969,652,434,0.0,0.0,0.0,0.0,0.25689155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40086573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
미드센츄리,1,0.033707865168539325,12284642,234.39,52.57,88,2,69,2,0,4022,2969,652,434,0.0,0.5000173,0.0,0.0,0.25689155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555278,0.0,0.0,0.40086573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
